,geometry,cell_suid,resolution,cell_region,ellipsoidal_shape,nucleus,theoretical_area,calculated_area,error
200,"POLYGON ((19.999996252874055 60.000003403905545, 19.999998126437056 60.000003403905545, 20.000000000000018 60.000003403905545, 20.000001873563022 60.000003403905545, 20.000003747125987 60.000003403905545, 20.00000562068895 60.000003403905545, 20.00000749425195 60.000003403905545, 20.00000936781491 60.000003403905545, 20.00001124137788 60.000003403905545, 20.000013114940838 60.000003403905545, 20.000014155808557 60.00000212342074, 20.000015196676223 60.000000842935904, 20.00001623754377 59.9999995624511, 20.00001727841123 59.999998281966285, 20.000018319278606 59.999997001481475, 20.000019360145924 59.99999572099664, 20.00002040101312 59.99999444051182, 20.00002144188024 59.99999316002698, 20.00002248274729 59.999991879542115, 20.000020609185032 59.999991879542115, 20.000018735622728 59.999991879542115, 20.00001686206047 59.999991879542115, 20.000014988498208 59.999991879542115, 20.000013114935946 59.999991879542115, 20.00001124137365 59.999991879542115, 20.000009367811383 59.999991879542115, 20.000007494249125 59.999991879542115, 20.000005620686824 59.999991879542115, 20.00000457981907 59.99999316002698, 20.00000353895125 59.99999444051182, 20.000002498083322 59.99999572099666, 20.00000145721533 59.999997001481475, 20.000000416347252 59.999998281966285, 19.999999375479064 59.99999956245114, 19.999998334610815 60.00000084293594, 19.999997293742478 60.00000212342074, 19.999996252874055 60.000003403905545))",N10303321201133303131223,23,north_polar,skew_quad,"(np.float64(20.00000936781311), np.float64(59.9999976417239))",1.2080780742567012,1.208078076049281,-1.792579862325283e-09
201,"POLYGON ((19.99999625287403 60.000003403905566, 19.999999999999993 60.000003403905566, 20.00000374712596 60.000003403905566, 20.000007494251925 60.000003403905566, 20.000011241377848 60.000003403905566, 20.000014988503814 60.000003403905566, 20.00001873562978 60.000003403905566, 20.000022482755746 60.000003403905566, 20.00002622988167 60.000003403905566, 20.00002997700764 60.000003403905566, 20.00003205874162 60.00000084293594, 20.00003414047523 59.99999828196631, 20.000036222208507 59.99999572099666, 20.000038303941444 59.99999316002698, 20.000040385674037 59.99999059905729, 20.000042467406264 59.999988038087615, 20.00004454913816 59.99998547711788, 20.00004663086971 59.99998291614813, 20.00004871260091 59.99998035517836, 20.000044965477752 59.99998035517836, 20.000041218354635 59.99998035517836, 20.000037471231476 59.99998035517836, 20.00003372410832 59.99998035517836, 20.000029976985164 59.99998035517836, 20.000026229862048 59.99998035517836, 20.000022482738895 59.99998035517836, 20.000018735615733 59.99998035517836, 20.000014988492577 59.99998035517836, 20.000012906758574 59.99998291614813, 20.000010825024212 59.99998547711788, 20.000008743289506 59.999988038087615, 20.00000666155447 59.99999059905729, 20.00000457981907 59.99999316002698, 20.000002498083322 59.99999572099666, 20.000000416347238 59.99999828196631, 19.999998334610815 60.00000084293594, 19.99999625287403 60.000003403905566))",N1030332120113330313122,22,north_polar,skew_quad,"(np.float64(20.000022482747337), np.float64(59.999991879542115))",4.832312297026805,4.8323123083079045,-1.1281099610016554e-08
202,"POLYGON ((19.99996252874046 60.000003403905566, 19.99997002299235 60.000003403905566, 19.99997751724428 60.000003403905566, 19.99998501149617 60.000003403905566, 19.99999250574806 60.000003403905566, 19.999999999999993 60.000003403905566, 20.000007494251882 60.000003403905566, 20.000014988503814 60.000003403905566, 20.000022482755707 60.000003403905566, 20.00002997700764 60.000003403905566, 20.00003414047523 59.99999828196631, 20.000038303941444 59.99999316002698, 20.000042467406264 59.999988038087615, 20.00004663086971 59.99998291614813, 20.000050794331756 59.99997779420862, 20.0000549577924 59.999972672269045, 20.00005912125169 59.99996755032939, 20.00006328470957 59.99996242838969, 20.000067448166085 59.99995730644989, 20.000059953925426 59.99995730644989, 20.000052459684735 59.99995730644989, 20.000044965444072 59.99995730644989, 20.000037471203374 59.99995730644989, 20.000029976962715 59.99995730644989, 20.000022482722056 59.99995730644989, 20.000014988481357 59.99995730644989, 20.000007494240702 59.99995730644989, 20.000000000000004 59.99995730644989, 19.999995836532282 59.99996242838966, 19.999991673063143 59.99996755032939, 19.99998750959265 59.999972672269024, 19.999983346120754 59.9999777942086, 19.99997918264747 59.99998291614813, 19.9999750191728 59.99998803808759, 19.99997085569673 59.99999316002698, 19.999966692219303 59.999998281966285, 19.99996252874046 60.000003403905566))",N103033212011333031312,21,north_polar,skew_quad,"(np.float64(20.000014988492577), np.float64(59.99998035517836))",19.32924918810722,19.329249179366094,8.741125157030183e-09
203,"POLYGON ((19.999895080473284 60.000003403905566, 19.999910068977105 60.000003403905566, 19.999925057480926 60.000003403905566, 19.999940045984708 60.000003403905566, 19.99995503448853 60.000003403905566, 19.99997002299239 60.000003403905566, 19.99998501149621 60.000003403905566, 19.999999999999993 60.000003403905566, 20.000014988503814 60.000003403905566, 20.00002997700764 60.000003403905566, 20.000038303941444 59.99999316002698, 20.00004663086971 59.99998291614813, 20.0000549577924 59.999972672269045, 20.00006328470957 59.99996242838969, 20.000071611621216 59.99995218451003, 20.000079938527286 59.99994194063012, 20.0000882654278 59.99993169675002, 20.000096592322773 59.9999214528696, 20.000104919212212 59.99991120898892, 20.000089930753315 59.99991120898892, 20.000074942294425 59.99991120898892, 20.00005995383558 59.99991120898892, 20.000044965376684 59.99991120898892, 20.000029976917755 59.99991120898892, 20.000014988458865 59.99991120898892, 20.000000000000014 59.99991120898892, 19.999985011541124 59.99991120898892, 19.99997002308223 59.99991120898892, 19.99996169614787 59.9999214528696, 19.99995336920796 59.99993169675002, 19.99994504226252 59.99994194063012, 19.999936715311517 59.99995218451003, 19.999928388354938 59.99996242838969, 19.999920061392842 59.999972672269045, 19.999911734425222 59.99998291614813, 19.999903407452024 59.99999316002698, 19.999895080473284 60.000003403905566))",N10303321201133303131,20,north_polar,skew_quad,"(np.float64(20.000000000000004), np.float64(59.99995730644989))",77.31699675242888,77.31699677251926,-2.0090382690796105e-08
204,"POLYGON ((19.99982013741499 60.00009559880106, 19.999850114512494 60.00009559880106, 19.99988009161 60.00009559880106, 19.999910068707507 60.00009559880106, 19.999940045805012 60.00009559880106, 19.999970022902477 60.00009559880106, 19.999999999999982 60.00009559880106, 20.000029977097487 60.00009559880106, 20.00005995419499 60.00009559880106, 20.000089931292496 60.00009559880106, 20.000106585164524 60.00007511104835, 20.0001232390144 60.00005462329458, 20.000139892842075 60.00003413553975, 20.000156546647567 60.0000136477839, 20.000173200430865 59.99999316002698, 20.000189854191962 59.999972672269045, 20.000206507930912 59.99995218451003, 20.000223161647632 59.99993169675002, 20.000239815342184 59.99991120898892, 20.0002098384244 59.99991120898892, 20.00017986150662 59.99991120898892, 20.000149884588843 59.99991120898892, 20.00011990767106 59.99991120898892, 20.000089930753315 59.99991120898892, 20.000059953835535 59.99991120898892, 20.000029976917755 59.99991120898892, 19.999999999999975 59.99991120898892, 19.999970023082195 59.99991120898892, 19.99995336920792 59.99993169675002, 19.999936715311478 59.99995218451003, 19.9999200613928 59.999972672269045, 19.99990340745198 59.99999316002698, 19.99988675348896 60.0000136477839, 19.99987009950374 60.00003413553975, 19.999853445496342 60.00005462329458, 19.99983679146674 60.00007511104835, 19.99982013741499 60.00009559880106))",N1030332120113330313,19,north_polar,skew_quad,"(np.float64(20.000029977007596), np.float64(60.000003403905566))",309.2679870097155,309.26798709532824,-8.561272579754586e-08
205,"POLYGON ((19.99982013741499 60.00009559880106, 19.99988009161 60.00009559880106, 19.999940045805012 60.00009559880106, 19.999999999999982 60.00009559880106, 20.00005995419499 60.00009559880106, 20.000119908389962 60.00009559880106, 20.000179862584975 60.00009559880106, 20.00023981677998 60.00009559880106, 20.000299770974955 60.00009559880106, 20.000359725169965 60.00009559880106, 20.000393032532415 60.00005462329458, 20.000426339806133 60.0000136477839, 20.000459646991082 59.999972672269045, 20.000492954087306 59.99993169675002, 20.00052626109477 59.999890721226784, 20.000559568013493 59.999849745699386, 20.000592874843445 59.99980877016785, 20.000626181584654 59.999767794632085, 20.000659488237105 59.99972681909218, 20.00059953476099 59.99972681909218, 20.000539581284908 59.99972681909218, 20.00047962780879 59.99972681909218, 20.000419674332672 59.99972681909218, 20.000359720856594 59.99972681909218, 20.000299767380476 59.99972681909218, 20.000239813904397 59.99972681909218, 20.00017986042828 59.99972681909218, 20.000119906952165 59.99972681909218, 20.00008659958083 59.999767794632085, 20.00005329212073 59.99980877016785, 20.000019984571892 59.999849745699386, 19.999986676934277 59.999890721226784, 19.99995336920792 59.99993169675002, 19.9999200613928 59.999972672269045, 19.99988675348896 60.0000136477839, 19.999853445496342 60.00005462329458, 19.99982013741499 60.00009559880106))",N103033212011333031,18,north_polar,skew_quad,"(np.float64(20.000239815342184), np.float64(59.99991120898892))",1237.071948038862,1237.071948062679,-2.3816937755327672e-08
206,"POLYGON ((19.99952036068872 60.00046437817155, 19.99964027051656 60.00046437817155, 19.99976018034436 60.00046437817155, 19.99988009017216 60.00046437817155, 19.99999999999996 60.00046437817155, 20.000119909827802 60.00046437817155, 20.00023981965556 60.00046437817155, 20.000359729483403 60.00046437817155, 20.0004796393112 60.00046437817155, 20.000599549139004 60.00046437817155, 20.000666163934923 60.00038242722957, 20.000732778375813 60.00030047627089, 20.000799392461698 60.000218525295494, 20.00086600619257 60.00013657430338, 20.000932619568466 60.00005462329455, 20.000999232589322 59.999972672269045, 20.001065845255223 59.999890721226784, 20.001132457566115 59.99980877016785, 20.001199069522006 59.99972681909218, 20.00107916256981 59.99972681909218, 20.00095925561762 59.99972681909218, 20.000839348665377 59.99972681909218, 20.00071944171318 59.99972681909218, 20.00059953476099 59.99972681909218, 20.00047962780879 59.99972681909218, 20.000359720856594 59.99972681909218, 20.000239813904397 59.99972681909218, 20.000119906952165 59.99972681909218, 20.00005329212073 59.99980877016785, 19.999986676934277 59.999890721226784, 19.9999200613928 59.999972672269045, 19.999853445496342 60.00005462329458, 19.999786829244858 60.00013657430338, 19.99972021263837 60.000218525295494, 19.999653595676847 60.00030047627089, 19.999586978360306 60.00038242722957, 19.99952036068872 60.00046437817155))",N10303321201133303,17,north_polar,skew_quad,"(np.float64(20.000359725169965), np.float64(60.00009559880106))",4948.287792155448,4948.287792542147,-3.8669895729981363e-07
207,"POLYGON ((19.99952036068872 60.00046437817155, 19.99976018034436 60.00046437817155, 19.99999999999996 60.00046437817155, 20.00023981965556 60.00046437817155, 20.0004796393112 60.00046437817155, 20.000719458966845 60.00046437817155, 20.000959278622446 60.00046437817155, 20.001199098278086 60.00046437817155, 20.001438917933687 60.00046437817155, 20.001678737589287 60.00046437817155, 20.001811961074782 60.00030047627089, 20.001945183140286 60.00013657430338, 20.00207840378584 59.999972672269045, 20.0022116230115 59.99980877016785, 20.002344840817255 59.999644867999784, 20.002478057203113 59.99948096576493, 20.002611272169144 59.99931706346319, 20.002744485715322 59.99915316109464, 20.002877697841683 59.99898925865925, 20.002637889688224 59.99898925865925, 20.00239808153472 59.99898925865925, 20.002158273381262 59.99898925865925, 20.001918465227803 59.99898925865925, 20.001678657074304 59.99898925865925, 20.001438848920806 59.99898925865925, 20.001199040767347 59.99898925865925, 20.000959232613887 59.99898925865925, 20.00071942446039 59.99898925865925, 20.000586200832373 59.99915316109464, 20.000452975784402 59.99931706346322, 20.0003197493165 59.99948096576493, 20.00018652142862 59.999644867999784, 20.00005329212073 59.99980877016785, 19.9999200613928 59.999972672269045, 19.999786829244858 60.00013657430338, 19.999653595676847 60.00030047627089, 19.99952036068872 60.00046437817155))",N1030332120113330,16,north_polar,skew_quad,"(np.float64(20.001199069522006), np.float64(59.99972681909218))",19793.151168621793,19793.151171421778,-2.7999849407933652e-06
208,"POLYGON ((19.996162701458143 60.00193949226967, 19.996642363775877 60.00193949226967, 19.997122026093567 60.00193949226967, 19.99760168841134 60.00193949226967, 19.99808135072903 60.00193949226967, 19.99856101304676 60.00193949226967, 19.999040675364494 60.00193949226967, 19.99952033768223 60.00193949226967, 19.999999999999957 60.00193949226967, 20.00047966231769 60.00193949226967, 20.000746133429935 60.00161168960465, 20.001012598861564 60.001283886672276, 20.00127905861283 60.000956083472474, 20.001545512683812 60.00062828000541, 20.001811961074754 60.000300476270915, 20.00207840378584 59.999972672269045, 20.002344840817237 59.99964486799981, 20.00261127216912 59.99931706346322, 20.002877697841683 59.99898925865925, 20.00239808153472 59.99898925865925, 20.001918465227803 59.99898925865925, 20.001438848920806 59.99898925865925, 20.000959232613887 59.99898925865925, 20.00047961630693 59.99898925865925, 19.99999999999997 59.99898925865925, 19.999520383693014 59.99898925865925, 19.999040767386056 59.99898925865925, 19.998561151079098 59.99898925865925, 19.99829467939968 59.99931706346322, 19.99802820203999 59.999644867999784, 19.997761718999765 59.999972672269045, 19.99749523027892 60.00030047627089, 19.997228735877187 60.00062828000539, 19.99696223579443 60.000956083472474, 19.99669573003046 60.00128388667224, 19.996429218585085 60.00161168960465, 19.996162701458143 60.00193949226967))",N103033212011333,15,north_polar,skew_quad,"(np.float64(19.99952036068872), np.float64(60.00046437817155))",79172.60467448717,79172.60468375323,-9.266062988899648e-06
209,"POLYGON ((19.996162701458182 60.00193949226967, 19.997122026093646 60.00193949226967, 19.998081350729073 60.00193949226967, 19.999040675364572 60.00193949226967, 20 60.00193949226967, 20.000959324635463 60.00193949226967, 20.001918649270927 60.00193949226967, 20.00287797390639 60.00193949226967, 20.003837298541857 60.00193949226967, 20.004796623177278 60.00193949226967, 20.005329467692764 60.00128388667224, 20.00586228949051 60.00062828000539, 20.006395088571985 59.999972672269024, 20.006927864938614 59.99931706346319, 20.007460618591853 59.99866145358785, 20.00799334953318 59.99800584264296, 20.008526057764044 59.997350230628484, 20.009058743285877 59.9966946175444, 20.00959140610014 59.996039003390685, 20.008632265490156 59.996039003390685, 20.007673124880142 59.996039003390685, 20.006713984270117 59.996039003390685, 20.005754843660096 59.996039003390685, 20.004795703050075 59.996039003390685, 20.003836562440092 59.996039003390685, 20.002877421830032 59.996039003390685, 20.001918281220053 59.996039003390685, 20.000959140610032 59.996039003390685, 20.000426293801706 59.9966946175444, 19.99989342427797 59.997350230628484, 19.99936053203735 59.99800584264296, 19.99882761707843 59.99866145358785, 19.99829467939975 59.99931706346319, 19.997761718999833 59.999972672269024, 19.997228735877222 60.00062828000539, 19.996695730030495 60.00128388667224, 19.996162701458182 60.00193949226967))",N10303321201133,14,north_polar,skew_quad,"(np.float64(20.00287769784172), np.float64(59.99898925865925))",316690.4186979487,316690.4187399253,-4.197662929072976e-05
210,"POLYGON ((19.996162701458143 60.00193949226967, 19.998081350729073 60.00193949226967, 20 60.00193949226967, 20.001918649270888 60.00193949226967, 20.003837298541814 60.00193949226967, 20.005755947812705 60.00193949226967, 20.007674597083632 60.00193949226967, 20.00959324635456 60.00193949226967, 20.01151189562549 60.00193949226967, 20.013430544896373 60.00193949226967, 20.014495843103802 60.00062828000539, 20.015561050477483 59.99931706346319, 20.01662616702901 59.99800584264296, 20.017691192770048 59.9966946175444, 20.01875612771215 59.99538338816737, 20.01982097186699 59.99407215451156, 20.02088572524614 59.9927609165768, 20.021950387861217 59.99144967436287, 20.023014959723803 59.99013842786958, 20.02109704641351 59.99013842786958, 20.019179133103176 59.99013842786958, 20.017261219792843 59.99013842786958, 20.01534330648251 59.99013842786958, 20.013425393172216 59.99013842786958, 20.011507479861883 59.99013842786958, 20.00958956655159 59.99013842786958, 20.007671653241257 59.99013842786958, 20.00575373993093 59.99013842786958, 20.004688432358694 59.99144967436287, 20.003623033971248 59.9927609165768, 20.002557544757003 59.99407215451156, 20.00149196470434 59.99538338816737, 20.000426293801667 59.9966946175444, 19.999360532037315 59.99800584264296, 19.99829467939971 59.99931706346319, 19.997228735877187 60.00062828000539, 19.996162701458143 60.00193949226967))",N1030332120113,13,north_polar,skew_quad,"(np.float64(20.00959140610014), np.float64(59.996039003390685))",1266761.6747917947,1266761.6749512558,-0.00015946105122566223
211,"POLYGON ((19.996162701458143 60.00193949226967, 20 60.00193949226967, 20.003837298541814 60.00193949226967, 20.007674597083632 60.00193949226967, 20.01151189562549 60.00193949226967, 20.015349194167307 60.00193949226967, 20.01918649270912 60.00193949226967, 20.02302379125094 60.00193949226967, 20.02686108979279 60.00193949226967, 20.030698388334603 60.00193949226967, 20.032827421555258 59.99931706346319, 20.034956091738426 59.9966946175444, 20.03708439897698 59.99407215451156, 20.039212343363747 59.99144967436287, 20.04133992499148 59.988827177096645, 20.043467143952952 59.986204662711124, 20.045594000340884 59.98358213120455, 20.047720494247983 59.98095958257515, 20.049846625766875 59.97833701682123, 20.046012269938668 59.97833701682123, 20.042177914110415 59.97833701682123, 20.038343558282204 59.97833701682123, 20.034509202453993 59.97833701682123, 20.030674846625782 59.97833701682123, 20.026840490797532 59.97833701682123, 20.023006134969325 59.97833701682123, 20.019171779141114 59.97833701682123, 20.01533742331286 59.97833701682123, 20.013208351086476 59.98095958257515, 20.011078915970653 59.98358213120455, 20.008949117872643 59.986204662711124, 20.006818956699604 59.988827177096645, 20.004688432358694 59.99144967436287, 20.002557544757003 59.99407215451156, 20.000426293801667 59.9966946175444, 19.99829467939971 59.99931706346319, 19.996162701458143 60.00193949226967))",N103033212011,12,north_polar,skew_quad,"(np.float64(20.02301495972387), np.float64(59.99013842786956))",5067046.699167179,5067046.699825432,-0.0006582532078027725
212,"POLYGON ((19.9769585253456 60.0255405817616, 19.98463901689708 60.0255405817616, 19.992319508448556 60.0255405817616, 19.999999999999993 60.0255405817616, 20.007680491551472 60.0255405817616, 20.01536098310291 60.0255405817616, 20.023041474654388 60.0255405817616, 20.030721966205828 60.0255405817616, 20.038402457757304 60.0255405817616, 20.046082949308783 60.0255405817616, 20.050341296928334 60.020296014916696, 20.054598191434934 60.01505137967836, 20.05885363357219 60.00980667603261, 20.063107624083255 60.00456190396556, 20.067360163710806 59.99931706346319, 20.071611253196952 59.99407215451156, 20.075860893283355 59.988827177096645, 20.080109084711115 59.98358213120455, 20.084355828220883 59.97833701682123, 20.07668711656443 59.97833701682123, 20.069018404907965 59.97833701682123, 20.061349693251543 59.97833701682123, 20.053680981595086 59.97833701682123, 20.046012269938668 59.97833701682123, 20.038343558282204 59.97833701682123, 20.030674846625782 59.97833701682123, 20.023006134969325 59.97833701682123, 20.01533742331286 59.97833701682123, 20.011078915970653 59.98358213120455, 20.006818956699604 59.988827177096645, 20.002557544757003 59.99407215451156, 19.99829467939971 59.99931706346319, 19.994030359883993 60.00456190396556, 19.989764585465696 60.00980667603261, 19.985497355400078 60.01505137967836, 19.981228668941938 60.020296014916696, 19.9769585253456 60.0255405817616))",N10303321201,11,north_polar,skew_quad,"(np.float64(20.030698388334603), np.float64(60.00193949226967))",20268186.796668716,20268186.79931408,-0.00264536589384079
213,"POLYGON ((19.938461538461507 60.07273860796554, 19.953846153846158 60.07273860796554, 19.969230769230773 60.07273860796554, 19.984615384615385 60.07273860796554, 20 60.07273860796554, 20.015384615384573 60.07273860796554, 20.030769230769224 60.07273860796554, 20.046153846153835 60.07273860796554, 20.06153846153845 60.07273860796554, 20.07692307692306 60.07273860796554, 20.085440874914543 60.06225063583308, 20.093952852750263 60.05176239057358, 20.102459016393446 60.041273872075465, 20.11095937179925 60.03078508022704, 20.11945392491465 60.020296014916696, 20.127942681678604 60.00980667603261, 20.136425648021824 59.99931706346319, 20.144902829867025 59.988827177096645, 20.153374233128826 59.97833701682123, 20.13803680981595 59.97833701682123, 20.122699386503065 59.97833701682123, 20.10736196319019 59.97833701682123, 20.092024539877265 59.97833701682123, 20.07668711656443 59.97833701682123, 20.061349693251543 59.97833701682123, 20.046012269938668 59.97833701682123, 20.030674846625782 59.97833701682123, 20.01533742331286 59.97833701682123, 20.006818956699604 59.988827177096645, 19.99829467939971 59.99931706346319, 19.989764585465696 60.00980667603261, 19.981228668941938 60.020296014916696, 19.97268692386479 60.03078508022704, 19.964139344262286 60.041273872075465, 19.955585924154416 60.05176239057358, 19.94702665755294 60.06225063583308, 19.938461538461507 60.07273860796554))",N1030332120,10,north_polar,skew_quad,"(np.float64(20.04608294930874), np.float64(60.0255405817616))",81072747.18667486,81072747.19729313,-0.010618269443511963
214,"POLYGON ((19.722222222222236 60.16711808485043, 19.753086419753092 60.16711808485043, 19.783950617283953 60.16711808485043, 19.81481481481481 60.16711808485043, 19.84567901234567 60.16711808485043, 19.876543209876566 60.16711808485043, 19.907407407407426 60.16711808485043, 19.938271604938244 60.16711808485043, 19.969135802469143 60.16711808485043, 20.000000000000004 60.16711808485043, 20.01713502398903 60.14614677470875, 20.03424657534246 60.12517437562814, 20.051334702258718 60.104200886716754, 20.06839945280436 60.083226307082576, 20.085440874914543 60.06225063583308, 20.102459016393446 60.041273872075465, 20.11945392491465 60.020296014916696, 20.136425648021824 59.99931706346319, 20.153374233128826 59.97833701682123, 20.122699386503065 59.97833701682123, 20.092024539877265 59.97833701682123, 20.061349693251543 59.97833701682123, 20.030674846625782 59.97833701682123, 19.999999999999982 59.97833701682123, 19.96932515337422 59.97833701682123, 19.93865030674846 59.97833701682123, 19.9079754601227 59.97833701682123, 19.87730061349694 59.97833701682123, 19.860163710777634 59.99931706346319, 19.84300341296927 60.020296014916696, 19.825819672131164 60.041273872075465, 19.80861244019138 60.06225063583308, 19.791381668946645 60.083226307082576, 19.7741273100616 60.104200886716754, 19.7568493150685 60.12517437562814, 19.739547635366698 60.14614677470875, 19.722222222222236 60.16711808485043))",N103033212,9,north_polar,skew_quad,"(np.float64(19.938461538461507), np.float64(60.07273860796554))",324290988.74669945,324290988.78883463,-0.04213517904281616
215,"POLYGON ((19.444444444444468 60.16711808485043, 19.506172839506185 60.16711808485043, 19.567901234567902 60.16711808485043, 19.629629629629658 60.16711808485043, 19.69135802469138 60.16711808485043, 19.753086419753092 60.16711808485043, 19.81481481481481 60.16711808485043, 19.876543209876566 60.16711808485043, 19.938271604938283 60.16711808485043, 20.000000000000004 60.16711808485043, 20.03424657534246 60.12517437562814, 20.06839945280436 60.083226307082576, 20.102459016393446 60.041273872075465, 20.136425648021824 59.99931706346319, 20.170299727520426 59.957355874096635, 20.204081632653043 59.915390296821364, 20.237771739130434 59.873420324477415, 20.271370420624145 59.83144594989958, 20.304878048780473 59.789467165917046, 20.24390243902435 59.789467165917046, 20.182926829268304 59.789467165917046, 20.121951219512173 59.789467165917046, 20.06097560975609 59.789467165917046, 20 59.789467165917046, 19.939024390243915 59.789467165917046, 19.878048780487788 59.789467165917046, 19.81707317073166 59.789467165917046, 19.756097560975615 59.789467165917046, 19.721845318860257 59.83144594989958, 19.68750000000002 59.873420324477415, 19.6530612244898 59.915390296821364, 19.618528610354232 59.957355874096635, 19.583901773533444 59.99931706346319, 19.54918032786888 60.041273872075465, 19.51436388508893 60.083226307082576, 19.47945205479454 60.12517437562814, 19.444444444444468 60.16711808485043))",N10303321,8,north_polar,skew_quad,"(np.float64(19.87730061349694), np.float64(59.97833701682123))",1297163954.9867978,1297163955.1567101,-0.16991233825683594
216,"POLYGON ((19.125000000000014 60.54441647347678, 19.249999999999993 60.54441647347678, 19.37500000000001 60.54441647347678, 19.499999999999986 60.54441647347678, 19.625000000000004 60.54441647347678, 19.75000000000002 60.54441647347678, 19.874999999999996 60.54441647347678, 20.000000000000014 60.54441647347678, 20.124999999999996 60.54441647347678, 20.250000000000014 60.54441647347678, 20.318559556786727 60.460602586848715, 20.38674033149172 60.37677149057883, 20.45454545454547 60.29292312788055, 20.52197802197805 60.20905744188246, 20.589041095890423 60.12517437562814, 20.65573770491806 60.041273872075465, 20.722070844686655 59.957355874096635, 20.788043478260885 59.873420324477415, 20.853658536585368 59.789467165917046, 20.731707317073155 59.789467165917046, 20.609756097560982 59.789467165917046, 20.48780487804877 59.789467165917046, 20.365853658536558 59.789467165917046, 20.24390243902435 59.789467165917046, 20.121951219512173 59.789467165917046, 20 59.789467165917046, 19.878048780487788 59.789467165917046, 19.756097560975615 59.789467165917046, 19.68750000000002 59.873420324477415, 19.618528610354232 59.957355874096635, 19.54918032786888 60.041273872075465, 19.47945205479454 60.12517437562814, 19.409340659340664 60.2090574418825, 19.33884297520663 60.29292312788055, 19.267955801104982 60.37677149057883, 19.196675900277036 60.460602586848715, 19.125000000000014 60.54441647347678))",N1030332,7,north_polar,skew_quad,"(np.float64(20.000000000000004), np.float64(60.16711808485043))",5188655819.947191,5188655820.616982,-0.6697912216186523
217,"POLYGON ((18.000000000000018 60.54441647347678, 18.250000000000014 60.54441647347678, 18.50000000000001 60.54441647347678, 18.750000000000004 60.54441647347678, 18.999999999999996 60.54441647347678, 19.249999999999993 60.54441647347678, 19.50000000000003 60.54441647347678, 19.75000000000002 60.54441647347678, 20.000000000000014 60.54441647347678, 20.250000000000014 60.54441647347678, 20.38674033149172 60.37677149057883, 20.52197802197805 60.20905744188246, 20.65573770491806 60.041273872075465, 20.788043478260885 59.873420324477415, 20.91891891891893 59.7054963410276, 21.04838709677421 59.537501462272836, 21.176470588235304 59.36943522735536, 21.30319148936171 59.20129717400033, 21.42857142857143 59.03308683850359, 21.190476190476197 59.03308683850359, 20.952380952380928 59.03308683850359, 20.714285714285694 59.03308683850359, 20.47619047619046 59.03308683850359, 20.238095238095227 59.03308683850359, 19.999999999999954 59.03308683850359, 19.76190476190476 59.03308683850359, 19.52380952380953 59.03308683850359, 19.285714285714295 59.03308683850359, 19.14893617021278 59.20129717400033, 19.010695187165794 59.36943522735536, 18.87096774193551 59.537501462272836, 18.72972972972975 59.7054963410276, 18.586956521739157 59.873420324477415, 18.442622950819676 60.041273872075486, 18.296703296703306 60.2090574418825, 18.14917127071825 60.37677149057883, 18.000000000000018 60.54441647347678))",N103033,6,north_polar,skew_quad,"(np.float64(19.756097560975615), np.float64(59.789467165917046))",20754623279.788765,20754623282.553047,-2.7642822265625
218,"POLYGON ((18.000000000000018 60.54441647347678, 18.50000000000001 60.54441647347678, 18.999999999999996 60.54441647347678, 19.50000000000003 60.54441647347678, 20.000000000000014 60.54441647347678, 20.500000000000007 60.54441647347678, 20.999999999999993 60.54441647347678, 21.500000000000025 60.54441647347678, 22.000000000000014 60.54441647347678, 22.500000000000004 60.54441647347678, 22.74725274725274 60.2090574418825, 22.989130434782602 59.87342032447744, 23.22580645161291 59.537501462272836, 23.45744680851064 59.20129717400033, 23.68421052631578 58.86480375571895, 23.906249999999993 58.52801748041598, 24.12371134020619 58.190934597601554, 24.336734693877546 57.85355133289695, 24.54545454545454 57.51586388761599, 24.090909090909093 57.51586388761599, 23.63636363636365 57.51586388761599, 23.18181818181817 57.51586388761599, 22.727272727272723 57.51586388761599, 22.27272727272728 57.51586388761599, 21.81818181818184 57.51586388761599, 21.363636363636353 57.51586388761599, 20.90909090909091 57.51586388761599, 20.454545454545464 57.51586388761599, 20.20408163265307 57.85355133289695, 19.94845360824744 58.190934597601554, 19.687500000000004 58.52801748041598, 19.421052631578952 58.86480375571895, 19.14893617021278 59.20129717400033, 18.87096774193551 59.537501462272836, 18.586956521739143 59.87342032447744, 18.296703296703306 60.2090574418825, 18.000000000000018 60.54441647347678))",N10303,5,north_polar,skew_quad,"(np.float64(21.42857142857143), np.float64(59.03308683850359))",83018493119.15506,83018493130.97356,-11.818496704101562
