,rCell_suid,rCell_region,rCell_shape,Theoretical_area_of_rcell,rCell_nucleus,qCell_suid,Theoretical_area_of_qcell,qCell_nucleus,Calculated_area_of_rcell,Calculated_area_of_qcell,Calculated_perimeter_of_rcell,Calculated_perimeter_of_qcell,Number_of_densification_points,rCell_ipq,qCell_ipq,rCell_c_sp,qCell_c_sp
709,P3011,equatorial,quad,332073972476.62024,"(np.float64(-25.3125), np.float64(-2.3987250992841447))",P3011,332073972476.6203,"(-25.773635184172765, -2.423820698578713)",332073972475.4439,332073972486.4344,2312043.180889764,2315135.2141259965,2 ** 13.0,0.780643628953018,0.7785598075725894,0.7801353974237534,0.7780529326978527
710,P3012,equatorial,quad,332073972476.62024,"(np.float64(-30.937499999999996), np.float64(-7.2126581089491255))",P3012,332073972476.6203,"(-31.95810997872353, -7.202881618525177)",332073972475.2868,332073972471.7848,2310765.290153691,2340416.0667063124,2 ** 13.0,0.7815072849060064,0.7618308580772363,0.780998491100731,0.7613348744456828
711,P3013,equatorial,quad,332073972476.62024,"(np.float64(-25.3125), np.float64(-7.2126581089491255))",P3013,332073972476.6203,"(-26.171155275264304, -7.217949938052548)",332073972475.28687,332073972480.7956,2310765.2901536785,2326400.496618412,2 ** 13.0,0.7815072849060151,0.7710379206598598,0.7809984911007398,0.7705359428469238
712,P3020,equatorial,quad,332073972476.62024,"(np.float64(-42.1875), np.float64(-12.0771066262306))",P3020,332073972476.6203,"(-42.501950042886214, -13.705217027408796)",332073972474.9767,332073972494.1677,2308510.0424112696,2318203.545722088,2 ** 13.0,0.7830349832228863,0.7765001966278403,0.7825251948223532,0.775994662645634
713,P3021,equatorial,quad,332073972476.62024,"(np.float64(-36.5625), np.float64(-12.0771066262306))",P3021,332073972476.6203,"(-37.641161418779724, -12.994220961568953)",332073972474.97705,332073972471.7885,2308510.0424113297,2339640.83961886,2 ** 13.0,0.7830349832228466,0.7623357986236083,0.7825251948223134,0.76183948625472
714,P3022,equatorial,quad,332073972476.62024,"(np.float64(-42.1875), np.float64(-17.029502573153177))",P3022,332073972476.6203,"(-42.444649315851855, -19.28853074429981)",332073972474.494,332073972486.43884,2305949.854719908,2314754.697978433,2 ** 13.0,0.7847746822816302,0.7788157992153608,0.784263761264523,0.7783087576793983
715,P3023,equatorial,quad,332073972476.62024,"(np.float64(-36.5625), np.float64(-17.029502573153177))",P3023,332073972476.6203,"(-37.41229631670359, -18.75345094726264)",332073972474.4941,332073972480.79584,2305949.8547199834,2325841.494094977,2 ** 13.0,0.784774682281579,0.7714085941903158,0.784263761264472,0.7709063750534668
716,P3030,equatorial,quad,332073972476.62024,"(np.float64(-30.937499999999996), np.float64(-12.0771066262306))",P3030,332073972476.6203,"(-33.156171463438234, -11.6492404655099)",332073972474.97687,332073972445.8449,2308510.0424111686,2352677.029488761,2 ** 13.0,0.7830349832229554,0.7539109948407071,0.7825251948224222,0.7534201673701532
717,P3031,equatorial,quad,332073972476.62024,"(np.float64(-25.3125), np.float64(-12.0771066262306))",P3031,332073972476.6203,"(-26.96172847752028, -11.855769640937904)",332073972474.9766,332073972470.9234,2308510.042411123,2347566.0503224866,2 ** 13.0,0.7830349832229857,0.7571973074513256,0.7825251948224524,0.7567043404542955
718,P3032,equatorial,quad,332073972476.62024,"(np.float64(-30.937499999999996), np.float64(-17.029502573153177))",P3032,332073972476.6203,"(-32.603983307476845, -17.718387620216586)",332073972474.49426,332073972470.9279,2305949.854719823,2346684.4551550336,2 ** 13.0,0.7847746822816885,0.7577663374080928,0.7842637612645812,0.7572729999488512
719,P3033,equatorial,quad,332073972476.62024,"(np.float64(-25.3125), np.float64(-17.029502573153177))",P3033,332073972476.6203,"(-28.136014879913034, -16.24629075337458)",332073972474.4941,332073972452.0299,2305949.854719783,2355914.9462035517,2 ** 13.0,0.7847746822817152,0.7518401021696218,0.7842637612646081,0.7513506229364746
720,P3100,equatorial,quad,332073972476.62024,"(np.float64(-19.687500000000007), np.float64(-2.3987250992841447))",P3100,332073972476.6203,"(-20.17111426458286, -2.4018889090044797)",332073972475.4439,332073972482.7046,2312043.1808896814,2314880.878855571,2 ** 13.0,0.7806436289530736,0.778730897228928,0.780135397423809,0.7782239109677019
721,P3101,equatorial,quad,332073972476.62024,"(np.float64(-14.062499999999998), np.float64(-2.3987250992841447))",P3101,332073972476.6203,"(-14.512913807880658, -2.3733847702273043)",332073972475.4439,332073972480.67035,2312043.1808895017,2316346.565601384,2 ** 13.0,0.780643628953195,0.7777457126543506,0.7801353974239302,0.777239367789335
722,P3102,equatorial,quad,332073972476.62024,"(np.float64(-19.687500000000007), np.float64(-7.2126581089491255))",P3102,332073972476.6203,"(-20.43241302099451, -7.176360346439408)",332073972475.28705,332073972480.7338,2310765.2901537446,2321248.477681843,2 ** 13.0,0.7815072849059708,0.7744643615480277,0.7809984911006955,0.7739601529793053
723,P3103,equatorial,quad,332073972476.62024,"(np.float64(-14.062499999999998), np.float64(-7.2126581089491255))",P3103,332073972476.6203,"(-14.677248639575406, -7.102785591987594)",332073972475.287,332073972479.8445,2310765.2901532855,2320131.85440519,2 ** 13.0,0.7815072849062812,0.7752100028175232,0.7809984911010057,0.7747053088052672
724,P3110,equatorial,quad,332073972476.62024,"(np.float64(-8.437499999999993), np.float64(-2.3987250992841447))",P3110,332073972476.6203,"(-8.780485370828037, -2.3383743125590906)",332073972475.44366,332073972479.44257,2312043.180889713,2319276.743202192,2 ** 13.0,0.7806436289530516,0.7757817439536121,0.780135397423787,0.7752766777140546
725,P3111,equatorial,quad,332073972476.62024,"(np.float64(-2.812499999999997), np.float64(-2.3987250992841447))",P3111,332073972476.6203,"(-2.9545710545464394, -2.2966798842027263)",332073972475.44385,332073972478.62524,2312043.1808899636,2323836.150731585,2 ** 13.0,0.7806436289528829,0.7727405353948125,0.7801353974236185,0.772237449108745
726,P3112,equatorial,quad,332073972476.62024,"(np.float64(-8.437499999999993), np.float64(-7.2126581089491255))",P3112,332073972476.6203,"(-8.869591715281672, -7.004221762416325)",332073972475.28754,332073972479.05414,2310765.29015315,2321586.5320171183,2 ** 13.0,0.7815072849063741,0.7742388330361564,0.7809984911010985,0.7737347712958947
727,P3113,equatorial,quad,332073972476.62024,"(np.float64(-2.812499999999997), np.float64(-7.2126581089491255))",P3113,332073972476.6203,"(-2.9818884767686162, -6.882768374341767)",332073972475.28705,332073972478.4245,2310765.2901532548,2325269.7019495256,2 ** 13.0,0.7815072849063021,0.7717880251015352,0.7809984911010266,0.771285558939357
728,P3120,equatorial,quad,332073972476.62024,"(np.float64(-19.687500000000007), np.float64(-12.0771066262306))",P3120,332073972476.6203,"(-20.957186284407015, -11.864213345622582)",332073972474.9764,332073972477.104,2308510.0424111607,2333438.718732196,2 ** 13.0,0.7830349832229596,0.7663936573002155,0.7825251948224263,0.7658947030962432
729,P3121,equatorial,quad,332073972476.62024,"(np.float64(-14.062499999999998), np.float64(-12.0771066262306))",P3121,332073972476.6203,"(-15.008847150323303, -11.78059112053436)",332073972474.977,332073972478.27576,2308510.042410825,2327478.8564320155,2 ** 13.0,0.7830349832231888,0.7703236166831645,0.7825251948226554,0.7698221039118839
730,P3122,equatorial,quad,332073972476.62024,"(np.float64(-19.687500000000007), np.float64(-17.029502573153177))",P3122,332073972476.6203,"(-21.749551450066107, -16.411856576237344)",332073972474.49457,332073972472.3537,2305949.8547198274,2350704.5817801156,2 ** 13.0,0.7847746822816862,0.7551767208528135,0.7842637612645791,0.754685069341848
731,P3123,equatorial,quad,332073972476.62024,"(np.float64(-14.062499999999998), np.float64(-17.029502573153177))",P3123,332073972476.6203,"(-15.513579659800758, -16.374052004454107)",332073972474.49384,332073972476.13983,2305949.8547194083,2338043.40498706,2 ** 13.0,0.7847746822819699,0.7633778645072337,0.7842637612648625,0.7628808737100291
732,P3130,equatorial,quad,332073972476.62024,"(np.float64(-8.437499999999993), np.float64(-12.0771066262306))",P3130,332073972476.6203,"(-9.049825679315997, -11.637617588501154)",332073972474.9772,332073972478.2986,2308510.0424107243,2326114.105860121,2 ** 13.0,0.7830349832232575,0.7712277924473293,0.7825251948227241,0.7707256910199523
733,P3131,equatorial,quad,332073972476.62024,"(np.float64(-2.812499999999997), np.float64(-12.0771066262306))",P3131,332073972476.6203,"(-3.0372080838054516, -11.447187229104916)",332073972474.9773,332073972478.0405,2308510.0424106247,2328102.504612399,2 ** 13.0,0.7830349832233253,0.7699109659723824,0.7825251948227918,0.7694097218539087
734,P3132,equatorial,quad,332073972476.62024,"(np.float64(-8.437499999999993), np.float64(-17.029502573153177))",P3132,332073972476.6203,"(-9.32530239150495, -16.217746750625953)",332073972474.49384,332073972477.24634,2305949.8547193534,2332710.434605425,2 ** 13.0,0.7847746822820072,0.7668722760405254,0.7842637612648998,0.7663730102358106
735,P3133,equatorial,quad,332073972476.62024,"(np.float64(-2.812499999999997), np.float64(-17.029502573153177))",P3133,332073972476.6203,"(-3.1219332576747307, -15.975962928949347)",332073972474.4938,332073972477.4906,2305949.854719326,2332279.1256154487,2 ** 13.0,0.7847746822820257,0.7671559380495112,0.7842637612649185,0.766656487569009
736,P3200,equatorial,quad,332073972476.62024,"(np.float64(-42.1875), np.float64(-22.11367919014531))",P3200,332073972476.6203,"(-42.36562581035737, -24.903688782243886)",332073972473.85205,332073972482.7015,2304302.4175400822,2314485.0961122247,2 ** 13.0,0.7858972164930449,0.7789972498647987,0.7853855646593948,0.7784900901969087
737,P3201,equatorial,quad,332073972476.62024,"(np.float64(-36.5625), np.float64(-22.11367919014531))",P3201,332073972476.6203,"(-37.15267834319519, -24.460965520732245)",332073972473.852,332073972480.7341,2304302.41754008,2320756.915690251,2 ** 13.0,0.7858972164930462,0.774792476534436,0.7853855646593962,0.774288054349186
738,P3202,equatorial,quad,332073972476.62024,"(np.float64(-42.1875), np.float64(-27.38429461875389))",P3202,332073972476.6203,"(-42.258669207323024, -30.57067288178981)",332073972473.00726,332073972480.67,2305690.3434743197,2315921.506744993,2 ** 13.0,0.7849513489471535,0.7780312301383151,0.7844403129126881,0.777524699389521
739,P3203,equatorial,quad,332073972476.62024,"(np.float64(-36.5625), np.float64(-27.38429461875389))",P3203,332073972476.6203,"(-36.82206687488142, -30.179583250899327)",332073972473.00696,332073972479.8457,2305690.34347433,2319652.917040498,2 ** 13.0,0.7849513489471458,0.7755301501652428,0.7844403129126805,0.775025247723724
740,P3210,equatorial,quad,332073972476.62024,"(np.float64(-30.937499999999996), np.float64(-22.11367919014531))",P3210,332073972476.6203,"(-32.10109585470019, -23.5966167718825)",332073972473.8522,332073972477.11017,2304302.4175395994,2332767.806316651,2 ** 13.0,0.7858972164933745,0.7668345558405204,0.7853855646597243,0.7663353145932276
741,P3211,equatorial,quad,332073972476.62024,"(np.float64(-25.3125), np.float64(-22.11367919014531))",P3211,332073972476.6203,"(-27.299904537775134, -22.349616412767904)",332073972473.8518,332073972472.353,2304302.417539506,2349794.387783911,2 ** 13.0,0.7858972164934371,0.7557618702982809,0.7853855646597869,0.755269837830645
742,P3212,equatorial,quad,332073972476.62024,"(np.float64(-30.937499999999996), np.float64(-27.38429461875389))",P3212,332073972476.6203,"(-31.51924570699584, -29.412679830116595)",332073972473.0064,332073972478.2812,2305690.3434747574,2326897.4820398595,2 ** 13.0,0.7849513489468534,0.7707085948568986,0.7844403129123882,0.7702068314487861
743,P3213,equatorial,quad,332073972476.62024,"(np.float64(-25.3125), np.float64(-27.38429461875389))",P3213,332073972476.6203,"(-26.425762059594177, -28.29857344076673)",332073972473.0072,332073972476.1384,2305690.3434748636,2337321.418807456,2 ** 13.0,0.784951348946783,0.7638495440862062,0.7844403129123179,0.7633522462059426
744,P3220,equatorial,quad,332073972476.62024,"(np.float64(-42.1875), np.float64(-32.91412547493729))",P3220,332073972476.6203,"(-42.11531368872948, -36.30725616294198)",332073972471.9333,332073972479.43964,2313898.4445347344,2318814.62987009,2 ** 13.0,0.7793923042543407,0.7760909836870922,0.7788848873895988,0.7755857161195833
745,P3221,equatorial,quad,332073972476.62024,"(np.float64(-36.5625), np.float64(-32.91412547493729))",P3221,332073972476.6203,"(-36.38886791205445, -35.94348422041951)",332073972471.9338,332073972479.0495,2313898.4445347255,2321094.5898926146,2 ** 13.0,0.7793923042543476,0.7745670584008071,0.7788848873896058,0.774062782972157
746,P3222,equatorial,quad,332073972476.62024,"(np.float64(-42.1875), np.float64(-38.807447731964224))",P3222,332073972476.6203,"(-41.92244061760441, -42.1319356039709)",332073972470.5646,332073972478.6248,2336102.5760862613,2323332.2034595595,2 ** 13.0,0.7646468167107627,0.7730757975826739,0.764148999772809,0.7725724930269531
747,P3223,equatorial,quad,332073972476.62024,"(np.float64(-36.5625), np.float64(-38.807447731964224))",P3223,332073972476.6203,"(-35.81204900804318, -41.77789522762602)",332073972470.565,332073972478.42554,2336102.5760863433,2324750.885903712,2 ** 13.0,0.7646468167107101,0.7721325443309812,0.7641489997727564,0.7716298538724297
748,P3230,equatorial,quad,332073972476.62024,"(np.float64(-30.937499999999996), np.float64(-32.91412547493729))",P3230,332073972476.6203,"(-30.78721480422196, -35.228672925030864)",332073972471.93353,332073972478.3013,2313898.4445346096,2325565.0887733847,2 ** 13.0,0.7793923042544252,0.7715919768065034,0.7788848873896834,0.771089638279934
749,P3231,equatorial,quad,332073972476.62024,"(np.float64(-25.3125), np.float64(-32.91412547493729))",P3231,332073972476.6203,"(-25.38115885606558, -34.18680506182155)",332073972471.93365,332073972477.24426,2313898.4445345053,2332082.159197945,2 ** 13.0,0.7793923042544957,0.7672855306855206,0.7788848873897539,0.7667859958348129
750,P3232,equatorial,quad,332073972476.62024,"(np.float64(-30.937499999999996), np.float64(-38.807447731964224))",P3232,332073972476.6203,"(-29.831472356873167, -41.08178009642749)",332073972470.5648,332073972478.04175,2336102.5760865686,2327555.2660417533,2 ** 13.0,0.764646816710562,0.7702730407314138,0.7641489997726084,0.7697715608871855
751,P3233,equatorial,quad,332073972476.62024,"(np.float64(-25.3125), np.float64(-38.807447731964224))",P3233,332073972476.6203,"(-24.053725591995313, -40.0661277010076)",332073972470.56476,332073972477.4894,2336102.576086658,2331692.499757205,2 ** 13.0,0.7646468167105034,0.7675420010677905,0.76414899977255,0.7670422992441772
752,P3300,equatorial,quad,332073972476.62024,"(np.float64(-19.687500000000007), np.float64(-22.11367919014531))",P3300,332073972476.6203,"(-22.81509428407467, -20.771341687106247)",332073972473.8519,332073972452.5978,2304302.4175395635,2355116.7481275015,2 ** 13.0,0.7858972164933984,0.7523498170456815,0.7853855646597482,0.751860005966911
753,P3301,equatorial,quad,332073972476.62024,"(np.float64(-14.062499999999998), np.float64(-22.11367919014531))",P3301,332073972476.6203,"(-16.20027802699478, -20.8527054913476)",332073972473.85205,332073972473.63745,2304302.417539195,2351516.978025411,2 ** 13.0,0.7858972164936499,0.7546550178337352,0.7853855646599995,0.7541637059731708
754,P3302,equatorial,quad,332073972476.62024,"(np.float64(-19.687500000000007), np.float64(-27.38429461875389))",P3302,332073972476.6203,"(-21.599886702520568, -26.87583149303374)",332073972473.00665,332073972473.6329,2305690.3434748068,2350630.936422574,2 ** 13.0,0.7849513489468203,0.7552240410283341,0.7844403129123552,0.7547323587099608
755,P3303,equatorial,quad,332073972476.62024,"(np.float64(-14.062499999999998), np.float64(-27.38429461875389))",P3303,332073972476.6203,"(-17.080751274906266, -25.18895125781706)",332073972473.007,332073972450.5965,2305690.343474795,2352639.0096288132,2 ** 13.0,0.784951348946829,0.7539353622295152,0.784440312912364,0.7534445188947687
756,P3310,equatorial,quad,332073972476.62024,"(np.float64(-8.437499999999993), np.float64(-22.11367919014531))",P3310,332073972476.6203,"(-9.702380495722204, -20.72495438881575)",332073972473.8525,332073972475.9724,2304302.4175390503,2341227.3576503075,2 ** 13.0,0.7858972164937498,0.7613029645555822,0.7853855646600993,0.7608073246047007
757,P3311,equatorial,quad,332073972476.62024,"(np.float64(-2.812499999999997), np.float64(-22.11367919014531))",P3311,332073972476.6203,"(-3.2382569314900436, -20.455804846496854)",332073972473.852,332073972476.813,2304302.417539011,2337746.0147391222,2 ** 13.0,0.7858972164937752,0.7635720991013458,0.7853855646601247,0.7630749818493264
758,P3312,equatorial,quad,332073972476.62024,"(np.float64(-8.437499999999993), np.float64(-27.38429461875389))",P3312,332073972476.6203,"(-10.189898132223824, -25.141079439235476)",332073972473.00653,332073972474.5731,2305690.3434749446,2351579.5754337152,2 ** 13.0,0.7849513489467261,0.7546148415900451,0.7844403129122611,0.754123555885888
759,P3313,equatorial,quad,332073972476.62024,"(np.float64(-2.812499999999997), np.float64(-27.38429461875389))",P3313,332073972476.6203,"(-3.389276524565721, -24.874327872791696)",332073972473.0071,332073972476.0527,2305690.3434751835,2344478.786459711,2 ** 13.0,0.7849513489465648,0.759192810297499,0.7844403129120999,0.7586985441449624
760,P3320,equatorial,quad,332073972476.62024,"(np.float64(-19.687500000000007), np.float64(-32.91412547493729))",P3320,332073972476.6203,"(-20.22571439450504, -32.85051459438194)",332073972471.93335,332073972475.9756,2313898.4445344657,2340504.9181323303,2 ** 13.0,0.7793923042545218,0.7617730171716149,0.7788848873897799,0.7612770711968948
761,P3321,equatorial,quad,332073972476.62024,"(np.float64(-14.062499999999998), np.float64(-32.91412547493729))",P3321,332073972476.6203,"(-15.3582963422562, -31.257949220270007)",332073972471.9334,332073972474.57526,2313898.444534839,2350757.0592505177,2 ** 13.0,0.7793923042542703,0.7551430046373648,0.7788848873895287,0.7546513750770572
762,P3322,equatorial,quad,332073972476.62024,"(np.float64(-19.687500000000007), np.float64(-38.807447731964224))",P3322,332073972476.6203,"(-18.534697908495644, -38.76161533934856)",332073972470.5648,332073972476.8107,2336102.5760866655,2337112.7952017765,2 ** 13.0,0.7646468167104987,0.7639859210387981,0.7641489997725451,0.7634885343714549
763,P3323,equatorial,quad,332073972476.62024,"(np.float64(-14.062499999999998), np.float64(-38.807447731964224))",P3323,332073972476.6203,"(-13.311367325010053, -37.20414573845387)",332073972470.5648,332073972476.0531,2336102.576086184,2343796.496113547,2 ** 13.0,0.7646468167108139,0.7596348839339029,0.7641489997728602,0.7591403299730093
764,P3330,equatorial,quad,332073972476.62024,"(np.float64(-8.437499999999993), np.float64(-32.91412547493729))",P3330,332073972476.6203,"(-10.799509613884464, -29.449673286376335)",332073972471.9337,332073972447.0031,2313898.444534763,2350057.0186499176,2 ** 13.0,0.7793923042543222,0.7555929591869688,0.7788848873895804,0.7551010366875419
765,P3331,equatorial,quad,332073972476.62024,"(np.float64(-2.812499999999997), np.float64(-32.91412547493729))",P3331,332073972476.6203,"(-3.5791646167799467, -29.22022969906133)",332073972471.9334,332073972475.2568,2313898.444534804,2352507.550955408,2 ** 13.0,0.7793923042542938,0.7540196248092957,0.7788848873895522,0.7535287266160625
766,P3332,equatorial,quad,332073972476.62024,"(np.float64(-8.437499999999993), np.float64(-38.807447731964224))",P3332,332073972476.6203,"(-8.402869784096595, -35.43199641312041)",332073972470.5648,332073972475.2582,2336102.576086023,2351779.102479812,2 ** 13.0,0.7646468167109194,0.7544868026248088,0.7641489997729656,0.753995600279352
767,P3333,equatorial,quad,332073972476.62024,"(np.float64(-2.812499999999997), np.float64(-38.807447731964224))",P3333,332073972476.6203,"(-3.8134138639591324, -33.483416240721155)",332073972470.56464,332073972442.0963,2336102.576085967,2348990.906640942,2 ** 13.0,0.7646468167109555,0.7562789810143248,0.7641489997730018,0.7557866118861114
768,Q0000,equatorial,quad,332073972476.62024,"(np.float64(2.8125), np.float64(38.807447731964224))",Q0000,332073972476.6203,"(3.8134138639591324, 33.483416240721155)",332073972470.56744,332073972442.09576,2336102.576086634,2348990.906640942,2 ** 13.0,0.7646468167105256,0.7562789810143234,0.764148999772572,0.7557866118861102
769,Q0001,equatorial,quad,332073972476.62024,"(np.float64(8.437499999999998), np.float64(38.807447731964224))",Q0001,332073972476.6203,"(8.402869784096595, 35.43199641312041)",332073972470.56714,332073972475.25934,2336102.5760866543,2351779.1024798197,2 ** 13.0,0.7646468167105115,0.7544868026248066,0.7641489997725579,0.7539956002793498
770,Q0002,equatorial,quad,332073972476.62024,"(np.float64(2.8125), np.float64(32.91412547493729))",Q0002,332073972476.6203,"(3.5791646167799467, 29.22022969906133)",332073972471.93787,332073972475.25604,2313898.444534919,2352507.5509553994,2 ** 13.0,0.7793923042542268,0.7540196248092995,0.778884887389485,0.7535287266160663
771,Q0003,equatorial,quad,332073972476.62024,"(np.float64(8.437499999999998), np.float64(32.91412547493729))",Q0003,332073972476.6203,"(10.799509613884464, 29.449673286376335)",332073972471.9382,332073972447.0069,2313898.44453469,2350057.0186499106,2 ** 13.0,0.7793923042543818,0.7555929591869819,0.77888488738964,0.755101036687555
772,Q0010,equatorial,quad,332073972476.62024,"(np.float64(14.0625), np.float64(38.807447731964224))",Q0010,332073972476.6203,"(13.311367325010053, 37.20414573845387)",332073972470.567,332073972476.05664,2336102.576086665,2343796.4961135346,2 ** 13.0,0.764646816710504,0.7596348839339191,0.7641489997725505,0.7591403299730254
773,Q0011,equatorial,quad,332073972476.62024,"(np.float64(19.687499999999996), np.float64(38.807447731964224))",Q0011,332073972476.6203,"(18.534697908495644, 38.76161533934856)",332073972470.5675,332073972476.81055,2336102.5760863815,2337112.7952017384,2 ** 13.0,0.7646468167106908,0.7639859210388227,0.7641489997727372,0.7634885343714795
774,Q0012,equatorial,quad,332073972476.62024,"(np.float64(14.0625), np.float64(32.91412547493729))",Q0012,332073972476.6203,"(15.3582963422562, 31.257949220270007)",332073972471.938,332073972474.5717,2313898.4445345504,2350757.0592505443,2 ** 13.0,0.7793923042544755,0.7551430046373399,0.7788848873897336,0.7546513750770322
775,Q0013,equatorial,quad,332073972476.62024,"(np.float64(19.687499999999996), np.float64(32.91412547493729))",Q0013,332073972476.6203,"(20.22571439450504, 32.85051459438194)",332073972471.9381,332073972475.9726,2313898.4445345523,2340504.9181323065,2 ** 13.0,0.7793923042544745,0.7617730171716236,0.7788848873897326,0.7612770711969035
776,Q0020,equatorial,quad,332073972476.62024,"(np.float64(2.8125), np.float64(27.38429461875389))",Q0020,332073972476.6203,"(3.389276524565721, 24.874327872791696)",332073972473.0084,332073972476.0578,2305690.3434745045,2344478.7864597007,2 ** 13.0,0.7849513489470302,0.7591928102975173,0.7844403129125651,0.7586985441449807
777,Q0021,equatorial,quad,332073972476.62024,"(np.float64(8.437499999999998), np.float64(27.38429461875389))",Q0021,332073972476.6203,"(10.189898132223824, 25.141079439235476)",332073972473.00824,332073972474.57526,2305690.343474445,2351579.575433689,2 ** 13.0,0.7849513489470705,0.7546148415900668,0.7844403129126052,0.7541235558859096
778,Q0022,equatorial,quad,332073972476.62024,"(np.float64(2.8125), np.float64(22.113679190145316))",Q0022,332073972476.6203,"(3.2382569314900436, 20.455804846496854)",332073972473.8489,332073972476.8119,2304302.4175389404,2337746.014739157,2 ** 13.0,0.785897216493816,0.7635720991013205,0.7853855646601656,0.7630749818493011
779,Q0023,equatorial,quad,332073972476.62024,"(np.float64(8.437499999999998), np.float64(22.113679190145316))",Q0023,332073972476.6203,"(9.702380495722204, 20.72495438881575)",332073972473.84875,332073972475.97076,2304302.4175390345,2341227.3576503224,2 ** 13.0,0.7858972164937517,0.7613029645555689,0.7853855646601011,0.7608073246046873
780,Q0030,equatorial,quad,332073972476.62024,"(np.float64(14.0625), np.float64(27.38429461875389))",Q0030,332073972476.6203,"(17.080751274906266, 25.18895125781706)",332073972473.00836,332073972450.5954,2305690.343474625,2352639.009628805,2 ** 13.0,0.7849513489469481,0.7539353622295178,0.7844403129124828,0.7534445188947715
781,Q0031,equatorial,quad,332073972476.62024,"(np.float64(19.687499999999996), np.float64(27.38429461875389))",Q0031,332073972476.6203,"(21.599886702520568, 26.87583149303374)",332073972473.0087,332073972473.6333,2305690.343474946,2350630.9364225785,2 ** 13.0,0.7849513489467305,0.7552240410283321,0.7844403129122655,0.7547323587099587
782,Q0032,equatorial,quad,332073972476.62024,"(np.float64(14.0625), np.float64(22.113679190145316))",Q0032,332073972476.6203,"(16.20027802699478, 20.8527054913476)",332073972473.84875,332073972473.6318,2304302.4175391905,2351516.978025411,2 ** 13.0,0.7858972164936453,0.7546550178337224,0.7853855646599949,0.754163705973158
783,Q0033,equatorial,quad,332073972476.62024,"(np.float64(19.687499999999996), np.float64(22.113679190145316))",Q0033,332073972476.6203,"(22.81509428407467, 20.771341687106247)",332073972473.849,332073972452.5964,2304302.4175395337,2355116.74812749,2 ** 13.0,0.7858972164934118,0.7523498170456856,0.7853855646597615,0.7518600059669153
784,Q0100,equatorial,quad,332073972476.62024,"(np.float64(25.312499999999996), np.float64(38.807447731964224))",Q0100,332073972476.6203,"(24.053725591995313, 40.0661277010076)",332073972470.5674,332073972477.49066,2336102.5760864215,2331692.4997572363,2 ** 13.0,0.7646468167106644,0.7675420010677729,0.7641489997727108,0.7670422992441597
785,Q0101,equatorial,quad,332073972476.62024,"(np.float64(30.937499999999996), np.float64(38.807447731964224))",Q0101,332073972476.6203,"(29.831472356873167, 41.08178009642749)",332073972470.5673,332073972478.04156,2336102.576086508,2327555.266041768,2 ** 13.0,0.7646468167106074,0.7702730407314038,0.7641489997726539,0.7697715608871755
786,Q0102,equatorial,quad,332073972476.62024,"(np.float64(25.312499999999996), np.float64(32.91412547493729))",Q0102,332073972476.6203,"(25.38115885606558, 34.18680506182155)",332073972471.93787,332073972477.24817,2313898.444534598,2332082.159197947,2 ** 13.0,0.7793923042544433,0.7672855306855283,0.7788848873897014,0.7667859958348207
787,Q0103,equatorial,quad,332073972476.62024,"(np.float64(30.937499999999996), np.float64(32.91412547493729))",Q0103,332073972476.6203,"(30.78721480422196, 35.228672925030864)",332073972471.9378,332073972478.2979,2313898.4445344782,2325565.0887734075,2 ** 13.0,0.7793923042545237,0.7715919768064803,0.7788848873897818,0.7710896382799111
788,Q0110,equatorial,quad,332073972476.62024,"(np.float64(36.5625), np.float64(38.807447731964224))",Q0110,332073972476.6203,"(35.81204900804318, 41.77789522762602)",332073972470.5669,332073972478.4266,2336102.57608658,2324750.88590367,2 ** 13.0,0.7646468167105596,0.7721325443310115,0.764148999772606,0.77162985387246
789,Q0111,equatorial,quad,332073972476.62024,"(np.float64(42.1875), np.float64(38.807447731964224))",Q0111,332073972476.6203,"(41.92244061760441, 42.1319356039709)",332073972470.5672,332073972478.6233,2336102.5760865845,2323332.2034595534,2 ** 13.0,0.7646468167105572,0.7730757975826744,0.7641489997726038,0.7725724930269535
790,Q0112,equatorial,quad,332073972476.62024,"(np.float64(36.5625), np.float64(32.91412547493729))",Q0112,332073972476.6203,"(36.38886791205445, 35.94348422041951)",332073972471.9382,332073972479.0485,2313898.4445340545,2321094.589892638,2 ** 13.0,0.77939230425481,0.7745670584007892,0.7788848873900679,0.7740627829721392
791,Q0113,equatorial,quad,332073972476.62024,"(np.float64(42.1875), np.float64(32.91412547493729))",Q0113,332073972476.6203,"(42.11531368872948, 36.30725616294198)",332073972471.9378,332073972479.4392,2313898.4445340545,2318814.6298701083,2 ** 13.0,0.7793923042548091,0.7760909836870791,0.7788848873900671,0.7755857161195702
792,Q0120,equatorial,quad,332073972476.62024,"(np.float64(25.312499999999996), np.float64(27.38429461875389))",Q0120,332073972476.6203,"(26.425762059594177, 28.29857344076673)",332073972473.00867,332073972476.1375,2305690.3434748966,2337321.4188074525,2 ** 13.0,0.784951348946764,0.7638495440862063,0.7844403129122989,0.7633522462059426
793,Q0121,equatorial,quad,332073972476.62024,"(np.float64(30.937499999999996), np.float64(27.38429461875389))",Q0121,332073972476.6203,"(31.51924570699584, 29.412679830116595)",332073972473.00836,332073972478.2757,2305690.343475016,2326897.4820398395,2 ** 13.0,0.7849513489466821,0.7707085948568992,0.784440312912217,0.7702068314487868
