,rCell_suid,rCell_region,rCell_shape,Theoretical_area_of_rcell,rCell_nucleus,qCell_suid,Theoretical_area_of_qcell,qCell_nucleus,Calculated_area_of_rcell,Calculated_area_of_qcell,Calculated_perimeter_of_rcell,Calculated_perimeter_of_qcell,Number_of_densification_points,rCell_ipq,qCell_ipq,rCell_c_sp,qCell_c_sp
341,S111,south_polar,dart,1328295889906.481,"(np.float64(-90.0), np.float64(-48.268698328675875))",S111,1328295889906.4812,"(-90.00000000000001, -42.69150860592512)",1328295889785.8677,1328295889839.9263,5105927.876760501,4672075.542537077,2 ** 14.0,0.6402584824916174,0.764689241929271,0.6385911426936135,0.76269786369518
342,S112,south_polar,dart,1328295889906.481,"(np.float64(-90.00000000000003), np.float64(-60.54441647494066))",S112,1328295889906.4812,"(-90.00000000000001, -56.723474584750164)",1328295889799.8435,1328295889850.8,5082726.096437312,4676313.2660571905,2 ** 14.0,0.6461171661908741,0.7633039312877338,0.6444345694040539,0.761316160633422
343,S113,south_polar,skew_quad,1328295889906.481,"(np.float64(-77.14285714285714), np.float64(-48.268698328675875))",S113,1328295889906.4812,"(-79.01596540659126, -46.42804408342853)",1328295889899.7947,1328295889903.3845,5023765.619437014,4684642.904950134,2 ** 14.0,0.6613722274104624,0.7605919237194957,0.6596499039015896,0.7586112155848143
344,S120,south_polar,skew_quad,1328295889906.481,"(np.float64(-119.99999999999999), np.float64(-72.46140571909436))",S120,1328295889906.4812,"(-118.2227156733704, -73.13453387271038)",1328295889960.8367,1328295889932.968,4829230.9597748,4662837.78902994,2 ** 14.0,0.7157292078342166,0.7677221624739431,0.7138653296887387,0.7657228860091273
345,S121,south_polar,dart,1328295889906.481,"(np.float64(-90.00000000000006), np.float64(-72.46140571909436))",S121,1328295889906.4812,"(-90.00000000000001, -70.22843988228745)",1328295889772.9583,1328295889840.213,4993295.35653656,4663911.400623954,2 ** 14.0,0.6694685528749348,0.7673687506695059,0.6677251451853315,0.7653703945480705
346,S122,south_polar,dart,1328295889906.481,"(np.float64(-90.00000000000007), np.float64(-84.175685712166))",S122,1328295889906.4812,"(-90.00000000000018, -83.4408141985089)",1328295889382.6147,1328295889648.0999,4637659.07605493,4546824.588302543,2 ** 14.0,0.7760810041593603,0.8073991594610154,0.7740599598784924,0.8052965574836612
347,S123,south_polar,skew_quad,1328295889906.481,"(np.float64(-60.00000000000006), np.float64(-72.46140571909436))",S123,1328295889906.4812,"(-61.7772843266297, -73.13453387271038)",1328295889960.8423,1328295889932.972,4829230.959774835,4662837.789029935,2 ** 14.0,0.7157292078342092,0.767722162473947,0.7138653296887313,0.7657228860091312
348,S130,south_polar,skew_quad,1328295889906.481,"(np.float64(-72.00000000000003), np.float64(-60.54441647494066))",S130,1328295889906.4812,"(-74.14126279426948, -60.146985942895384)",1328295889901.683,1328295889903.817,4946146.882183911,4673676.337778613,2 ** 14.0,0.6822926212234017,0.764165499552438,0.6805158175223054,0.7621754852306909
349,S131,south_polar,skew_quad,1328295889906.481,"(np.float64(-64.28571428571429), np.float64(-48.268698328675875))",S131,1328295889906.4812,"(-66.33846026974672, -49.258119065886895)",1328295889916.6917,1328295889911.0332,4823552.17583359,4658669.626247335,2 ** 14.0,0.7174154605723826,0.7690965558977105,0.7155471911437944,0.7670937002833867
350,S132,south_polar,skew_quad,1328295889906.481,"(np.float64(-54.00000000000003), np.float64(-60.54441647494066))",S132,1328295889906.4812,"(-55.177673731126035, -62.16006172822175)",1328295889941.4773,1328295889923.883,4722871.2336506015,4640214.68038297,2 ** 14.0,0.7483288400846341,0.7752263846174446,0.7463800670635289,0.7732075659074769
351,S133,south_polar,skew_quad,1328295889906.481,"(np.float64(-51.428571428571445), np.float64(-48.268698328675875))",S133,1328295889906.4812,"(-52.29233880768657, -50.7995526233204)",1328295889925.1138,1328295889915.5007,4718100.897551633,4645281.020463451,2 ** 14.0,0.7498428325941171,0.7735363173358207,0.7478901168842091,0.771521899842745
352,S200,south_polar,skew_quad,1328295889906.481,"(np.float64(128.57142857142858), np.float64(-48.268698328675924))",S200,1328295889906.4812,"(127.70766119231341, -50.79955262332037)",1328295889925.1296,1328295889915.4966,4718100.897551727,4645281.020463475,2 ** 14.0,0.7498428325940965,0.7735363173358102,0.7478901168841886,0.7715218998427344
353,S201,south_polar,skew_quad,1328295889906.481,"(np.float64(126.00000000000003), np.float64(-60.544416474940675))",S201,1328295889906.4812,"(124.82232626887397, -62.16006172822172)",1328295889941.474,1328295889923.8708,4722871.233651291,4640214.680382901,2 ** 14.0,0.7483288400844139,0.7752263846174604,0.7463800670633094,0.7732075659074926
354,S202,south_polar,skew_quad,1328295889906.481,"(np.float64(115.71428571428571), np.float64(-48.268698328675924))",S202,1328295889906.4812,"(113.66153973025328, -49.25811906588689)",1328295889916.6912,1328295889911.0566,4823552.1758336695,4658669.626247216,2 ** 14.0,0.7174154605723588,0.7690965558977635,0.7155471911437706,0.7670937002834394
355,S203,south_polar,skew_quad,1328295889906.481,"(np.float64(107.99999999999999), np.float64(-60.544416474940675))",S203,1328295889906.4812,"(105.85873720573053, -60.146985942895355)",1328295889901.693,1328295889903.788,4946146.882183993,4673676.33777868,2 ** 14.0,0.6822926212233841,0.7641654995523994,0.680515817522288,0.7621754852306524
356,S210,south_polar,skew_quad,1328295889906.481,"(np.float64(120.00000000000004), np.float64(-72.46140571909436))",S210,1328295889906.4812,"(118.22271567337029, -73.13453387271035)",1328295889960.855,1328295889932.9197,4829230.959775227,4662837.789029977,2 ** 14.0,0.7157292078340997,0.7677221624739029,0.713865329688622,0.7657228860090873
357,S211,south_polar,dart,1328295889906.481,"(np.float64(90.00000000000023), np.float64(-84.175685712166))",S211,1328295889906.4812,"(90.0, -83.44081419850889)",1328295889393.193,1328295889662.231,4637659.076054857,4546824.588302534,2 ** 14.0,0.7760810041655651,0.8073991594696083,0.774059959884665,0.8052965574922093
358,S212,south_polar,dart,1328295889906.481,"(np.float64(89.99999999999999), np.float64(-72.46140571909436))",S212,1328295889906.4812,"(90.0, -70.22843988228743)",1328295889772.9565,1328295889840.216,4993295.356535892,4663911.400624036,2 ** 14.0,0.669468552875113,0.7673687506694808,0.6677251451855092,0.7653703945480455
359,S213,south_polar,skew_quad,1328295889906.481,"(np.float64(60.00000000000001), np.float64(-72.46140571909436))",S213,1328295889906.4812,"(61.777284326629704, -73.13453387271038)",1328295889960.8215,1328295889932.9534,4829230.959775727,4662837.789029894,2 ** 14.0,0.7157292078339335,0.7677221624739498,0.7138653296884564,0.7657228860091339
360,S220,south_polar,skew_quad,1328295889906.481,"(np.float64(102.85714285714283), np.float64(-48.268698328675924))",S220,1328295889906.4812,"(100.98403459340871, -46.428044083428524)",1328295889899.796,1328295889903.3845,5023765.61943713,4684642.904950323,2 ** 14.0,0.6613722274104323,0.7605919237194345,0.6596499039015598,0.7586112155847532
361,S221,south_polar,dart,1328295889906.481,"(np.float64(89.99999999999994), np.float64(-60.544416474940675))",S221,1328295889906.4812,"(90.0, -56.72347458475013)",1328295889799.8403,1328295889850.8035,5082726.096437356,4676313.266057258,2 ** 14.0,0.6461171661908612,0.763303931287714,0.644434569404041,0.7613161606334022
362,S222,south_polar,dart,1328295889906.481,"(np.float64(89.99999999999997), np.float64(-48.268698328675924))",S222,1328295889906.4812,"(90.0, -42.691508605925115)",1328295889785.864,1328295889839.8984,5105927.876760507,4672075.542537107,2 ** 14.0,0.6402584824916144,0.7646892419292453,0.6385911426936105,0.7626978636951544
363,S223,south_polar,skew_quad,1328295889906.481,"(np.float64(77.14285714285712), np.float64(-48.26869832867589))",S223,1328295889906.4812,"(79.01596540659129, -46.428044083428496)",1328295889899.7817,1328295889903.3801,5023765.61943704,4684642.904950046,2 ** 14.0,0.6613722274104491,0.7605919237195219,0.6596499039015764,0.7586112155848403
364,S230,south_polar,skew_quad,1328295889906.481,"(np.float64(71.99999999999997), np.float64(-60.54441647494063))",S230,1328295889906.4812,"(74.14126279426951, -60.146985942895384)",1328295889901.6577,1328295889903.812,4946146.882183657,4673676.337778843,2 ** 14.0,0.6822926212234588,0.7641654995523599,0.6805158175223625,0.762175485230613
365,S231,south_polar,skew_quad,1328295889906.481,"(np.float64(54.00000000000001), np.float64(-60.54441647494063))",S231,1328295889906.4812,"(55.17767373112603, -62.16006172822174)",1328295889941.4685,1328295889923.87,4722871.233651197,4640214.6803830005,2 ** 14.0,0.7483288400844404,0.7752263846174268,0.7463800670633359,0.7732075659074591
366,S232,south_polar,skew_quad,1328295889906.481,"(np.float64(64.28571428571429), np.float64(-48.26869832867589))",S232,1328295889906.4812,"(66.33846026974672, -49.258119065886866)",1328295889916.678,1328295889911.061,4823552.175833633,4658669.626247306,2 ** 14.0,0.7174154605723626,0.7690965558977361,0.7155471911437743,0.7670937002834121
367,S233,south_polar,skew_quad,1328295889906.481,"(np.float64(51.42857142857144), np.float64(-48.26869832867589))",S233,1328295889906.4812,"(52.292338807686534, -50.79955262332037)",1328295889925.1384,1328295889915.5164,4718100.8975515915,4645281.0204633875,2 ** 14.0,0.7498428325941443,0.7735363173358507,0.7478901168842362,0.771521899842775
368,S300,south_polar,dart,1328295889906.481,"(np.float64(-1.335832966214677e-13), np.float64(-84.17568571216609))",S300,1328295889906.4812,"(2.0355549961366507e-13, -83.4408141985089)",1328295889403.858,1328295889662.2297,4637659.07605553,4546824.588302554,2 ** 14.0,0.7760810041715709,0.8073991594696005,0.7740599598906389,0.8052965574922016
369,S301,south_polar,skew_quad,1328295889906.481,"(np.float64(-30.000000000000004), np.float64(-72.46140571909436))",S301,1328295889906.4812,"(-28.222715673370296, -73.13453387271038)",1328295889960.832,1328295889932.9639,4829230.959775211,4662837.789029977,2 ** 14.0,0.715729207834092,0.7677221624739284,0.7138653296886145,0.7657228860091126
370,S302,south_polar,skew_quad,1328295889906.481,"(np.float64(29.999999999999993), np.float64(-72.46140571909436))",S302,1328295889906.4812,"(28.222715673370395, -73.13453387271038)",1328295889960.8306,1328295889932.932,4829230.959776692,4662837.789029857,2 ** 14.0,0.7157292078336523,0.7677221624739495,0.713865329688176,0.7657228860091339
371,S303,south_polar,dart,1328295889906.481,"(np.float64(4.4527765540489235e-14), np.float64(-72.46140571909436))",S303,1328295889906.4812,"(2.5444437451708134e-14, -70.22843988228745)",1328295889772.9438,1328295889840.2097,4993295.356536331,4663911.4006239595,2 ** 14.0,0.669468552874989,0.7673687506695022,0.6677251451853857,0.7653703945480668
372,S310,south_polar,skew_quad,1328295889906.481,"(np.float64(-36.00000000000001), np.float64(-60.54441647494066))",S310,1328295889906.4812,"(-34.822326268873965, -62.16006172822175)",1328295889941.473,1328295889923.8884,4722871.2336506415,4640214.680382908,2 ** 14.0,0.7483288400846188,0.7752263846174683,0.7463800670635138,0.7732075659075004
373,S311,south_polar,skew_quad,1328295889906.481,"(np.float64(-38.57142857142858), np.float64(-48.268698328675875))",S311,1328295889906.4812,"(-37.70766119231343, -50.7995526233204)",1328295889925.1226,1328295889915.505,4718100.897551512,4645281.020463294,2 ** 14.0,0.7498428325941605,0.7735363173358752,0.7478901168842524,0.7715218998427993
374,S312,south_polar,skew_quad,1328295889906.481,"(np.float64(-17.999999999999982), np.float64(-60.54441647494066))",S312,1328295889906.4812,"(-15.858737205730515, -60.146985942895384)",1328295889901.694,1328295889903.8015,4946146.882183505,4673676.337778744,2 ** 14.0,0.6822926212235193,0.7641654995523862,0.6805158175224227,0.7621754852306393
375,S313,south_polar,skew_quad,1328295889906.481,"(np.float64(-25.71428571428571), np.float64(-48.268698328675875))",S313,1328295889906.4812,"(-23.661539730253292, -49.258119065886895)",1328295889916.6794,1328295889911.0447,4823552.175832216,4658669.626247323,2 ** 14.0,0.7174154605727849,0.7690965558977211,0.7155471911441956,0.7670937002833972
376,S320,south_polar,skew_quad,1328295889906.481,"(np.float64(35.99999999999999), np.float64(-60.54441647494063))",S320,1328295889906.4812,"(34.82232626887403, -62.16006172822174)",1328295889941.479,1328295889923.8718,4722871.233651845,4640214.680382975,2 ** 14.0,0.748328840084241,0.7752263846174361,0.746380067063137,0.7732075659074684
377,S321,south_polar,skew_quad,1328295889906.481,"(np.float64(18.000000000000018), np.float64(-60.54441647494063))",S321,1328295889906.4812,"(15.85873720573054, -60.146985942895384)",1328295889901.6978,1328295889903.7905,4946146.882185161,4673676.337778683,2 ** 14.0,0.6822926212230643,0.7641654995524,0.680515817521969,0.762175485230653
378,S322,south_polar,skew_quad,1328295889906.481,"(np.float64(38.57142857142856), np.float64(-48.26869832867589))",S322,1328295889906.4812,"(37.707661192313466, -50.79955262332035)",1328295889925.1367,1328295889915.476,4718100.897551376,4645281.020463348,2 ** 14.0,0.7498428325942118,0.7735363173358404,0.7478901168843036,0.7715218998427646
379,S323,south_polar,skew_quad,1328295889906.481,"(np.float64(25.71428571428572), np.float64(-48.26869832867589))",S323,1328295889906.4812,"(23.661539730253327, -49.25811906588688)",1328295889916.6892,1328295889911.046,4823552.175831408,4658669.626247179,2 ** 14.0,0.7174154605730304,0.7690965558977696,0.7155471911444404,0.7670937002834455
380,S330,south_polar,dart,1328295889906.481,"(np.float64(2.5444437451708134e-14), np.float64(-60.54441647494063))",S330,1328295889906.4812,"(2.5444437451708134e-14, -56.72347458475014)",1328295889799.8596,1328295889850.8228,5082726.096438376,4676313.266057163,2 ** 14.0,0.6461171661906113,0.763303931287756,0.6444345694037915,0.7613161606334441
381,S331,south_polar,skew_quad,1328295889906.481,"(np.float64(-12.857142857142858), np.float64(-48.268698328675875))",S331,1328295889906.4812,"(-10.984034593408708, -46.428044083428546)",1328295889899.7725,1328295889903.4001,5023765.619435054,4684642.904950098,2 ** 14.0,0.6613722274109672,0.7605919237195164,0.6596499039020933,0.7586112155848348
382,S332,south_polar,skew_quad,1328295889906.481,"(np.float64(12.857142857142858), np.float64(-48.26869832867589))",S332,1328295889906.4812,"(10.984034593408758, -46.42804408342852)",1328295889899.7935,1328295889903.4143,5023765.619434522,4684642.904950066,2 ** 14.0,0.6613722274111178,0.7605919237195351,0.6596499039022432,0.7586112155848534
383,S333,south_polar,dart,1328295889906.481,"(np.float64(-1.90833280887811e-14), np.float64(-48.26869832867589))",S333,1328295889906.4812,"(5.088887490341627e-14, -42.69150860592512)",1328295889785.8555,1328295889839.8916,5105927.876759374,4672075.542537147,2 ** 14.0,0.6402584824918945,0.7646892419292282,0.63859114269389,0.7626978636951373
