Common latitude,Authalic (mpmath),Authalic (old code),Authalic (new code),Diff. (old - new) E-10,Diff. (new - mpmath) E-10,Diff. (old - mpmath)E-10,Authalic inverse (old code),Authalic inverse (new code),Diff. (auth_inv_new - common)E-10,Diff. (auth_inv_old - common)E-10
58.8,58.68620226173208311741893996421867380694684323446291793011420692822662,58.68620226173208,58.68620226173207,0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.0001311741893996421867380694684323446291793011420692822662172075843247097,-0.00003117418939964218673806946843234462917930114206928226621666459456070411,58.79999999838096,58.8,0.0,-16.19039999999999999999999999999999999999999999999999999999999823334566
58.9,58.78640995188110320029152267155391098806081447575435982982574977358397,58.78640995188109,58.78640995188111,-0.0002000000000000000000000000000000000000000000000000000000010859795280112,0.00006799708477328446089011939185524245640170174250226416026228707731174413,-0.0001320029152267155391098806081447575435982982574977358397387989022162671,58.899999998390726,58.900000000000006,0.00005999999999999999999999999999999999999999999999999999999568928617004409,-16.09273999999999999999999999999999999999999999999999999999999998879937
59.0,58.88661902976968772820023384976415580622825288096879072948674044478749,58.886619029769705,58.88661902976969,0.0001500000000000000000000000000000000000000000000000000000008144846460084,0.00002271799766150235844193771747119031209270513259555212506916631651860392,0.0001727179976615023584419377174711903120927051325955521250699808011646123,58.99999999840038,59.0,0.0,-15.99619999999999999999999999999999999999999999999999999999999855272307
59.1,58.98682949286795008774944652441448872178989640579220641850930485840544,58.986829492867905,58.98682949286795,-0.0004500000000000000000000000000000000000000000000000000000024434539380253,-0.0000008774944652441448872178989640579220641850930485840544181617297518228767,-0.0004508774944652441448872178989640579220641850930485840544206051836898481,59.09999999840993,59.1,0.0,-15.90069999999999999999999999999999999999999999999999999999999580897877
59.2,59.08704133862894516688734311591278690855200910148377537366235153438627,59.087041338628914,59.08704133862894,-0.0002600000000000000000000000000000000000000000000000000000025709003085044,-0.00005166887343115912786908552009101483775373662351534386268595689284568491,-0.0003116688734311591278690855200910148377537366235153438626885277931541893,59.19999999841936,59.19999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-15.80639999999999999999999999999999999999999999999999999999999958111164
59.3,59.18725456448869952751231145621353118985606964292012496107878806182494,59.187254564488725,59.1872545644887,0.000250000000000000000000000000000000000000000000000000000001357474410014,0.000004724876885437864688101439303570798750389212119381750608873750306992222,0.0002547248768854378646881014393035707987503892121193817506102312247170063,59.29999999842868,59.300000000000004,0.00003999999999999999999999999999999999999999999999999999999905806898351243,-15.7131999999999999999999999999999999999999999999999999999999977348627
59.4,59.28746916786624179437671404131049053773008431111082508873124117954331,59.287469167866206,59.28746916786624,-0.0003400000000000000000000000000000000000000000000000000000006870382755293,-0.00001794376714041310490537730084311110825088731241179543314450864618582335,-0.0003579437671404131049053773008431111082508873124117954331451956844613526,59.3999999984379,59.39999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-15.62100000000000000000000000000000000000000000000000000000000131851139
59.5,59.38768514616363325996029288226617592247660767440420034309809101298546,59.387685146163626,59.38768514616364,-0.0001400000000000000000000000000000000000000000000000000000053966933579671,0.00006740039707117733824077523392325595799656901908987014541188565647693293,-0.0000725996029288226617592247660767440420034309809101298545935110368810342,59.499999998447,59.5,0.0,-15.52999999999999999999999999999999999999999999999999999999999982676804
59.6,59.48790249676599870498241026628767610994370023434047228125978746647722,59.48790249676599,59.487902496766004,-0.000139999999999999999999999999999999999999999999999999999999601058747518,0.00005295017589733712323890056299765659527718740212533522781710317099710561,-0.00008704982410266287676109943700234340472281259787466477218249788775041243,59.59999999845601,59.599999999999994,-0.00005999999999999999999999999999999999999999999999999999999568928617004409,-15.43989999999999999999999999999999999999999999999999999999999742629795
59.7,59.58812121704155743421926555596158388530333514044145904619328889864956,59.58812121704157,59.588121217041554,0.0001600000000000000000000000000000000000000000000000000000020279105444988,-0.0000343421926555596158388530333514044145904619328889864956310912495747232,0.0001256578073444403841611469666485955854095380671110135043709366609697756,59.69999999846491,59.70000000000002,0.0002000000000000000000000000000000000000000000000000000000010859795280112,-15.35090000000000000000000000000000000000000000000000000000000099871526
59.8,59.68834130434165452728916989746199703755634950010106660909489623679548,59.68834130434165,59.68834130434165,0.0,-0.00004527289169897461997037556349500101066609094896236795476751075528021535,-0.00004527289169897461997037556349500101066609094896236795476751075528021535,59.79999999847372,59.80000000000001,0.0001000000000000000000000000000000000000000000000000000000005429897640056,-15.26279999999999999999999999999999999999999999999999999999999786677123
59.9,59.78856275600079230406590443569497800091121077280947496786277132641838,59.788562756000786,59.7885627560008,-0.000139999999999999999999999999999999999999999999999999999999601058747518,0.00007695934095564305021999088789227190525032137228673581623417472517888345,-0.00006304065904435694978000911210772809474967862771326418376542633356863459,59.89999999848241,59.89999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-15.17590000000000000000000000000000000000000000000000000000000125070436
60.0,59.8887855693366620043771334043817379918874789676486578506237146266074,59.888785569336626,59.88878556933666,-0.0003400000000000000000000000000000000000000000000000000000006870382755293,-0.00002004377133404381737991887478967648657850623714626607401426693354985226,-0.0003600437713340438173799188747896764865785062371462660740149539718253815,59.99999999849101,59.99999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-15.08989999999999999999999999999999999999999999999999999999999793027615
60.1,59.98900974165017568164179133054221742367040478705196421396920011961333,59.98900974165012,59.989009741650186,-0.0006599999999999999999999999999999999999999999999999999999989472247540778,0.0001031835820866945778257632959521294803578603079988038667039563278869494,-0.0005568164179133054221742367040478705196421396920011961332949908968671283,60.09999999849952,60.1,0.0,-15.00479999999999999999999999999999999999999999999999999999999949675582
60.2,60.08923527022549831009731362433964885070660583067033413190444456961359,60.08923527022545,60.0892352702255,-0.0005000000000000000000000000000000000000000000000000000000027149488200281,0.00001689902686375660351149293394169329665868095555430386409082686917075314,-0.0004831009731362433964885070660583067033413190444456961359118880796492749,60.199999998507906,60.2,0.0,-14.92094000000000000000000000000000000000000000000000000000000084154703
60.3,60.18946215233008010526453207549029113044760347998748807172082881430148,60.18946215233009,60.18946215233008,0.00009999999999999999999999999999999999999999999999999999999474735515355652,-0.000001052645320754902911304476034799874880717208288143014786615306778127661,0.00009894735467924509708869552396520012511928279171185698520813204837542885,60.29999999851621,60.29999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-14.83789999999999999999999999999999999999999999999999999999999736583893
60.4,60.28969038521468905729501130522043231974500141757929446056645586451421,60.28969038521465,60.28969038521469,-0.0004000000000000000000000000000000000000000000000000000000021719590560224,0.000009427049886947795676802549985824207055394335441354857881169870456571903,-0.0003905729501130522043231974500141757929446056645586451421210020885994505,60.39999999852445,60.4,0.0,-14.755500000000000000000000000000000000000000000000000000000002001773
60.5,60.3899199661134436768425590869372677521612388243064035424508164841319,60.38991996611339,60.38991996611346,-0.0006999999999999999999999999999999999999999999999999999999980052937375902,0.0001632315744091306273224783876117569359645754918351586810354777470788077,-0.0005367684255908693726775216123882430640354245081648413189625275466587824,60.49999999853256,60.5,0.0,-14.67440000000000000000000000000000000000000000000000000000000210530479
60.6,60.49015089224384595309760270832456624688114477964059276397469543630265,60.490150892243825,60.49015089224384,-0.0001500000000000000000000000000000000000000000000000000000008144846460084,-0.00005953097602708324566246881144779640592763974695436302650368342831503425,-0.0002095309760270832456624688114477964059276397469543630265044979129610427,60.59999999854059,60.60000000000001,0.0001000000000000000000000000000000000000000000000000000000005429897640056,-14.59409999999999999999999999999999999999999999999999999999999496148546
60.7,60.59038316080681452362008526151046355598682804075796483055210389741943,60.590383160806795,60.590383160806816,-0.0002100000000000000000000000000000000000000000000000000000022994054265016,0.00001476379914738489536444013171959242035169447896102580571371497227908782,-0.0001952362008526151046355598682804075796483055210389741942885844331474138,60.699999998548535,60.7,0.0,-14.51465000000000000000000000000000000000000000000000000000000402434835
60.8,60.69061676898671805560349997539292784752213761911996512148498107160856,60.690616768986686,60.69061676898672,-0.0003400000000000000000000000000000000000000000000000000000006870382755293,0.00001944396500024607072152477862380880034878515018928391438820843962993218,-0.0003205560349997539292784752213761911996512148498107160856124785986455971,60.799999998556395,60.8,0.0,-14.43605000000000000000000000000000000000000000000000000000000031572041
60.9,60.79085171395140883819964750433363060408944018806334063791256484874622,60.790851713951426,60.790851713951405,0.0002100000000000000000000000000000000000000000000000000000022994054265016,-0.00003838199647504333630604089440188063340637912564848746219535581710550998,0.0001716180035249566636939591055981193665936208743515125378069435883209916,60.89999999856416,60.900000000000006,0.00005999999999999999999999999999999999999999999999999999999568928617004409,-14.35840000000000000000000000000000000000000000000000000000000176549522
61.0,60.89108799285225658553067051950207282122923019340926453356561401092047,60.891087992852206,60.891087992852256,-0.000499999999999999999999999999999999999999999999999999999996919314209579,-0.000005855306705195020728212292301934092645335656140109204716706425975524866,-0.0005058553067051950207282122923019340926453356561401092047136257401851038,60.99999999857184,61.0,0.0,-14.28160000000000000000000000000000000000000000000000000000000203504842
61.1,60.99132560282418245001189207249973832595280807625465747013481081325418,60.99132560282419,60.99132560282417,0.0002000000000000000000000000000000000000000000000000000000010859795280112,-0.000124500118920724997383259528080762546574701348108132541787831484004047,0.00007549988107927500261674047191923745342529865189186745821325449552396422,61.09999999857944,61.09999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-14.2055999999999999999999999999999999999999999999999999999999950572505
61.2,61.09156454098569324560595907491976687781795302543116777098469241722092,61.091564540985665,61.09156454098569,-0.000250000000000000000000000000000000000000000000000000000001357474410014,-0.00003245605959074919766877817953025431167770984692417220919490253529371837,-0.0002824560595907491976687781795302543116777098469241722091962600097037324,61.199999998586954,61.199999999999996,-0.00003999999999999999999999999999999999999999999999999999999905806898351243,-14.13045999999999999999999999999999999999999999999999999999999970392609
61.3,61.19180480443891588062576992167044514363182250899050443527111230479074,61.19180480443889,61.191804804438924,-0.0003400000000000000000000000000000000000000000000000000000006870382755293,0.00008119374230078329554856368177491009495564728887695209261877181257491831,-0.000258806257699216704451436318225089905044352711123047907381915225700611,61.2999999985944,61.29999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-14.05599999999999999999999999999999999999999999999999999999999992904362
61.4,61.29204639026963199970064583974645061236360007664827007771277914562386,61.29204639026965,61.29204639026963,0.0002000000000000000000000000000000000000000000000000000000010859795280112,-0.00001999700645839746450612363600076648270077712779145623864791482737550832,0.0001800029935416025354938763639992335172992228722085437613531711521525029,61.399999998601736,61.39999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-13.98264000000000000000000000000000000000000000000000000000000033141395
61.5,61.39228929554731283451718902727062225891921905480134869049703300877713,61.39228929554726,61.39228929554732,-0.0005999999999999999999999999999999999999999999999999999999974623039735846,0.00007165482810972729377741080780945198651309502966991222872556960106573792,-0.0005283451718902727062225891921905480134869049703300877712718927029078467,61.499999998609006,61.49999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-13.90993999999999999999999999999999999999999999999999999999999968100903
61.6,61.49253351732515426294325711971422071789128147745241735039882490220903,61.49253351732518,61.492533517325164,0.0001600000000000000000000000000000000000000000000000000000020279105444988,0.0000973705674288028577928210871852254758264960117509779097120454735598894,0.0002573705674288028577928210871852254758264960117509779097140733841043882,61.59999999861623,61.599999999999994,-0.00005999999999999999999999999999999999999999999999999999999568928617004409,-13.83769999999999999999999999999999999999999999999999999999999689184933
61.7,61.59277905264011207614047304095925458492455655060752503837535425984696,61.59277905264011,61.592779052640125,-0.0001500000000000000000000000000000000000000000000000000000008144846460084,0.0001292385952695904074541507544344939247496162464574015304013810811990758,-0.00002076140473040959254584924556550607525038375354259846959943340344693265,61.69999999862335,61.69999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-13.76649999999999999999999999999999999999999999999999999999999859065626
61.8,61.69302589851293745326768192607563033245852428357282564780543428051734,61.693025898512914,61.69302589851294,-0.0002599999999999999999999999999999999999999999999999999999967752656980553,0.00002546732318073924369667541475716427174352194565719482662739837524865901,-0.0002345326768192607563033245852428357282564780543428051733693768904493963,61.7999999986304,61.79999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-13.69599999999999999999999999999999999999999999999999999999999829475693
61.9,61.79327405194821264337476260018897511422943388204479649384940706129969,61.79327405194818,61.793274051948224,-0.0004400000000000000000000000000000000000000000000000000000012300280395349,0.0001135662523739981102488577056611795520350615059293870030571048709491054,-0.0003264337476260018897511422943388204479649384940706129969441251570904294,61.89999999863736,61.89999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-13.62640000000000000000000000000000000000000000000000000000000288576547
62.0,61.89352350993438685408320012350765782125169281203703288596470609171251,61.89352350993439,61.8935235099344,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,0.0001314591679987649234217874830718796296711403529390828749205110943443729,0.00003145916799876492342178748307187962967114035293908287491996810458036733,61.99999999864428,61.999999999999986,-0.000139999999999999999999999999999999999999999999999999999999601058747518,-13.55719999999999999999999999999999999999999999999999999999999805746384
62.1,61.993774269443812346646828226408918054319171241675207671862859030733,61.993774269443755,61.99377426944382,-0.0006499999999999999999999999999999999999999999999999999999977337988555874,0.0000765335317177359108194568082875832479232813714096926700401737990880938,-0.0005734664682822640891805431917124167520767186285903073299575599997674936,62.09999999865111,62.1,0.0,-13.4888999999999999999999999999999999999999999999999999999999981160701
62.2,62.09402632743278073698315612045479414916909927149081574176079433577996,62.09402632743273,62.094026327432786,-0.0005599999999999999999999999999999999999999999999999999999984042349900721,0.00005263016843879545205850830900728509184258239205664220039268501880970064,-0.0005073698315612045479414916909927149081574176079433577996057192161803715,62.199999998657866,62.199999999999996,-0.00003999999999999999999999999999999999999999999999999999999905806898351243,-13.42134000000000000000000000000000000000000000000000000000000103367368
62.3,62.19427968084155950226270324136908207333746504952494763372924064148792,62.19427968084152,62.194279680841554,-0.0003400000000000000000000000000000000000000000000000000000006870382755293,-0.00005502262703241369082073337465049524947633729240641487915498035496491173,-0.000395022627032413690820733374650495249476337292406414879155667393240441,62.29999999866457,62.300000000000004,0.00003999999999999999999999999999999999999999999999999999999905806898351243,-13.35429999999999999999999999999999999999999999999999999999999750180866
62.4,62.29453432659442869264077801845499370345434385601843762424223793210213,62.29453432659442,62.29453432659443,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,0.00001307359221981545006296545656143981562375757762067897868667150492029331,-0.0000869264077801845499370345434385601843762424223793210213138714848437123,62.39999999867119,62.4,0.0,-13.28810000000000000000000000000000000000000000000000000000000316756535
62.5,62.39479026159971784771315283181352259787349199998177364315571595599798,62.3947902615997,62.39479026159971,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.00007847713152831813522597873491999981773643155715955997977664452892549663,-0.0001784771315283181352259787349199998177364315571595599797771875186895022,62.499999998677744,62.49999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-13.22256000000000000000000000000000000000000000000000000000000198491218
62.6,62.49504748274984311727410697422273406939398636649847325487749522207106,62.49504748274982,62.49504748274984,-0.0002000000000000000000000000000000000000000000000000000000010859795280112,-0.00003117274106974222734069393986366498473254877495222071061376202925071355,-0.0002311727410697422273406939398636649847325487749522207106148480087787248,62.599999998684254,62.6,0.0,-13.15745999999999999999999999999999999999999999999999999999999623665244
62.7,62.59530598692134458595233273888828256772052769555667902861068391325395,62.59530598692129,62.59530598692135,-0.0005999999999999999999999999999999999999999999999999999999974623039735846,0.00005414047667261111717432279472304443320971389316086746051944843817432934,-0.0005458595233273888828256772052769555667902861068391325394780138657992552,62.699999998690686,62.699999999999996,-0.00003999999999999999999999999999999999999999999999999999999905806898351243,-13.09314000000000000000000000000000000000000000000000000000000399672823
62.8,62.6955657709749238012972267677455507490424116891555386877589480093043,62.695565770974945,62.695565770974916,0.0002900000000000000000000000000000000000000000000000000000004155433935265,-0.00007801297226767745550749042411689155538687758948009304301395013165139329,0.0002119870277323225444925095758831084446131224105199069569864654117421332,62.79999999869707,62.800000000000004,0.00003999999999999999999999999999999999999999999999999999999905806898351243,-13.02930000000000000000000000000000000000000000000000000000000045363183
62.9,62.7958268317554815048851195778922189872012918125778606436580979933716,62.79582683175546,62.79582683175548,-0.0002000000000000000000000000000000000000000000000000000000010859795280112,-0.00001504885119577892218987201291812577860643658097993371599622852129622417,-0.0002150488511957789221898720129181257786064365809799337159973145008242354,62.89999999870337,62.900000000000006,0.00005999999999999999999999999999999999999999999999999999999568928617004409,-12.96630000000000000000000000000000000000000000000000000000000031252252
63.0,62.89608916609215556601203079640138460844526617699815920665421147821484,62.896089166092125,62.89608916609215,-0.000250000000000000000000000000000000000000000000000000000001357474410014,-0.00005566012030796401384608445266176998159206654211478214842088226071950722,-0.0003056601203079640138460844526617699815920665421147821484222397351295212,62.99999999870961,63.0,0.0,-12.90389999999999999999999999999999999999999999999999999999999763371719
63.1,62.99635277079835911753657613658844453944728784627494875923308162774211,62.996352770798374,62.99635277079836,0.000139999999999999999999999999999999999999999999999999999999601058747518,0.000008824634238634115554605527121537250512407669183722578882159600120721957,0.00014882463423863411555460552712153725051240766918372257888176065886824,63.099999998715816,63.09999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-12.84183999999999999999999999999999999999999999999999999999999564195013
63.2,63.09661764267181889343369460219108924169378442310629888787822419407687,63.096617642671774,63.09661764267182,-0.0004600000000000000000000000000000000000000000000000000000036568798365156,0.00001106566305397808910758306215576893701112121775805923130235459033116486,-0.0004489343369460219108924169378442310629888787822419407687013022895053508,63.19999999872195,63.19999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-12.78049999999999999999999999999999999999999999999999999999999987796322
63.3,63.19688377849461376761691087031260177188551103490213530823695845401794,63.196883778494616,63.19688377849463,-0.0001400000000000000000000000000000000000000000000000000000053966933579671,0.0001623238308912968739822811448896509786469176304154598205616897324363411,0.00002232383089129687398228114488965097864691763041545982055629303907837399,63.299999998728026,63.29999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-12.71973999999999999999999999999999999999999999999999999999999914942848
63.4,63.2971511750332134935838983398443440772433841080260196591163208236537,63.2971511750332,63.297151175033214,-0.000139999999999999999999999999999999999999999999999999999999601058747518,0.000005064161016601556559227566158919739803408836791763463017902844815380235,-0.0001349358389833984434407724338410802601965911632082365369816982139321378,63.39999999873406,63.4,0.0,-12.6594000000000000000000000000000000000000000000000000000000030197046
63.5,63.39741982903851764443716299992046917992038314631669732141379918143356,63.3974198290385,63.397419829038526,-0.0002599999999999999999999999999999999999999999999999999999967752656980553,0.00008355562837000079530820079616853683302678586200818566437837337125187866,-0.0001764443716299992046917992038314631669732141379918143356184018944461767,63.49999999874002,63.49999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-12.59979999999999999999999999999999999999999999999999999999999815770883
63.6,63.49768973724589475282872713328767572256069374434819048113901746439286,63.4976897372459,63.4976897372459,0.0,0.00005247171272866712324277439306255651809518860982535607141324343906943068,0.00005247171272866712324277439306255651809518860982535607141324343906943068,63.599999998745936,63.59999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-12.5406400000000000000000000000000000000000000000000000000000003213757
63.7,63.5979608963752216503747549828389267416785859909660426071359311385546,63.59796089637522,63.597960896375234,-0.0001400000000000000000000000000000000000000000000000000000053966933579671,0.0001234962524501716107325832141400903395739286406886144539762999470008177,-0.00001650374754982838926741678585990966042607135931138554602909674635714943,63.69999999875181,63.699999999999996,-0.00003999999999999999999999999999999999999999999999999999999905806898351243,-12.48190000000000000000000000000000000000000000000000000000000128821882
63.8,63.69823330313092300608312993652676820672889230476125445400338078405357,63.69823330313091,63.69823330313093,-0.0002000000000000000000000000000000000000000000000000000000010859795280112,0.00006993916870063473231793271107695238745545996619215946425889269100988374,-0.0001300608312993652676820672889230476125445400338078405357421932885181275,63.79999999875761,63.79999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-12.42389999999999999999999999999999999999999999999999999999999931842467
63.9,63.79850695420201106333406458702207588488672607238805691794466082416541,63.79850695420196,63.79850695420201,-0.0005000000000000000000000000000000000000000000000000000000027149488200281,-0.00001063334064587022075884886726072388056917944660824165413321879664341049,-0.0005106333406458702207588488672607238805691794466082416541359337454634385,63.899999998763384,63.89999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-12.36615999999999999999999999999999999999999999999999999999999991953082
64.0,63.89878184626212557495090125841720387278936899646274068242381832890661,63.89878184626209,63.898781846262125,-0.0003499999999999999999999999999999999999999999999999999999961048295635705,-0.000005749509012584172038727893689964627406824238183289066103242171099569791,-0.0003557495090125841720387278936899646274068242381832890660993470006631403,63.9999999987691,64.0,0.0,-12.30900000000000000000000000000000000000000000000000000000000135172375
64.1,63.99905797596957393589534132360268444714241328486326869246335429568796,63.999057975969514,63.99905797596956,-0.0004599999999999999999999999999999999999999999999999999999978612452260665,-0.0001393589534132360268444714241328486326869246335429568795667779087395158,-0.0005993589534132360268444714241328486326869246335429568795646391539655824,64.09999999877478,64.10000000000001,0.0001000000000000000000000000000000000000000000000000000000005429897640056,-12.25219999999999999999999999999999999999999999999999999999999430653754
64.2,64.09933533996737151311842692330052504594807502280334574527440321149372,64.09933533996737,64.09933533996737,0.0,-0.0000151311842692330052504594807502280334574527440321149372111948187159801,-0.0000151311842692330052504594807502280334574527440321149372111948187159801,64.19999999878037,64.19999999999999,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-12.1962999999999999999999999999999999999999999999999999999999921482592
